source_id,material_id,material_class,original_label,property,value,unit,basis,file,sheet,cell,identity_status
30157066,Y,clay,#0250,tga_temperature,116.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A115,resolved
30157066,Y,clay,#0250,tga_time,20.08086,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B115,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.2292,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C115,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02847896,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F115,resolved
30157066,Y,clay,#0250,tga_temperature,117.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A116,resolved
30157066,Y,clay,#0250,tga_time,20.15201,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B116,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.23143,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C116,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02763989,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F116,resolved
30157066,Y,clay,#0250,tga_temperature,118.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A117,resolved
30157066,Y,clay,#0250,tga_time,20.22329,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B117,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.23295,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C117,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02786402,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F117,resolved
30157066,Y,clay,#0250,tga_temperature,119.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A118,resolved
30157066,Y,clay,#0250,tga_time,20.29465,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B118,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.23498,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C118,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02826126,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F118,resolved
30157066,Y,clay,#0250,tga_temperature,120.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A119,resolved
30157066,Y,clay,#0250,tga_time,20.36599,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B119,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.23681,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C119,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02764716,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F119,resolved
30157066,Y,clay,#0250,tga_temperature,121.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A120,resolved
30157066,Y,clay,#0250,tga_time,20.43725,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B120,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.23842,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C120,resolved
30157066,Y,clay,#0250,tga_dtg,-0.0280771,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F120,resolved
30157066,Y,clay,#0250,tga_temperature,122.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A121,resolved
30157066,Y,clay,#0250,tga_time,20.50839,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B121,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.24156,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C121,resolved
30157066,Y,clay,#0250,tga_dtg,-0.0277687,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F121,resolved
30157066,Y,clay,#0250,tga_temperature,123.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A122,resolved
30157066,Y,clay,#0250,tga_time,20.57949,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B122,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.24267,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C122,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02820342,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F122,resolved
30157066,Y,clay,#0250,tga_temperature,124.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A123,resolved
30157066,Y,clay,#0250,tga_time,20.65065,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B123,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.24459,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C123,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02864689,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F123,resolved
30157066,Y,clay,#0250,tga_temperature,125.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A124,resolved
30157066,Y,clay,#0250,tga_time,20.7219,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B124,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.24703,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C124,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02827064,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F124,resolved
30157066,Y,clay,#0250,tga_temperature,126.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A125,resolved
30157066,Y,clay,#0250,tga_time,20.79319,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B125,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.24935,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C125,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02796498,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F125,resolved
30157066,Y,clay,#0250,tga_temperature,127.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A126,resolved
30157066,Y,clay,#0250,tga_time,20.86446,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B126,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.25108,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C126,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02781877,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F126,resolved
30157066,Y,clay,#0250,tga_temperature,128.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A127,resolved
30157066,Y,clay,#0250,tga_time,20.93571,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B127,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.2529,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C127,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02633265,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F127,resolved
30157066,Y,clay,#0250,tga_temperature,129.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A128,resolved
30157066,Y,clay,#0250,tga_time,21.00703,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B128,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.25546,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C128,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02797426,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F128,resolved
30157066,Y,clay,#0250,tga_temperature,130.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A129,resolved
30157066,Y,clay,#0250,tga_time,21.07842,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B129,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.25745,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C129,resolved
30157066,Y,clay,#0250,tga_dtg,-0.0284789,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F129,resolved
30157066,Y,clay,#0250,tga_temperature,131.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A130,resolved
30157066,Y,clay,#0250,tga_time,21.14993,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B130,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.25907,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C130,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02767483,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F130,resolved
30157066,Y,clay,#0250,tga_temperature,132.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A131,resolved
30157066,Y,clay,#0250,tga_time,21.22148,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B131,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.2608,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C131,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02807805,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F131,resolved
30157066,Y,clay,#0250,tga_temperature,133.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A132,resolved
30157066,Y,clay,#0250,tga_time,21.2931,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B132,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.26229,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C132,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02854359,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F132,resolved
30157066,Y,clay,#0250,tga_temperature,134.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A133,resolved
30157066,Y,clay,#0250,tga_time,21.36476,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B133,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.26406,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C133,resolved
30157066,Y,clay,#0250,tga_dtg,-0.0280418,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F133,resolved
30157066,Y,clay,#0250,tga_temperature,135.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A134,resolved
30157066,Y,clay,#0250,tga_time,21.43646,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B134,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.26673,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C134,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02685143,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F134,resolved
30157066,Y,clay,#0250,tga_temperature,136.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A135,resolved
30157066,Y,clay,#0250,tga_time,21.50824,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B135,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.26894,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C135,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02797576,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F135,resolved
30157066,Y,clay,#0250,tga_temperature,137.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A136,resolved
30157066,Y,clay,#0250,tga_time,21.58016,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B136,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.27078,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C136,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02820223,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F136,resolved
30157066,Y,clay,#0250,tga_temperature,138.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A137,resolved
30157066,Y,clay,#0250,tga_time,21.65222,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B137,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.27345,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C137,resolved
30157066,Y,clay,#0250,tga_dtg,-0.0290414,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F137,resolved
30157066,Y,clay,#0250,tga_temperature,139.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A138,resolved
30157066,Y,clay,#0250,tga_time,21.72437,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B138,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.27557,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C138,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02913542,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F138,resolved
30157066,Y,clay,#0250,tga_temperature,140.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A139,resolved
30157066,Y,clay,#0250,tga_time,21.79656,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B139,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.27701,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C139,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02890076,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F139,resolved
30157066,Y,clay,#0250,tga_temperature,141.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A140,resolved
30157066,Y,clay,#0250,tga_time,21.86888,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B140,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.27865,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C140,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02759849,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F140,resolved
30157066,Y,clay,#0250,tga_temperature,142.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A141,resolved
30157066,Y,clay,#0250,tga_time,21.94137,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B141,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.28161,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C141,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02691211,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F141,resolved
30157066,Y,clay,#0250,tga_temperature,143.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A142,resolved
30157066,Y,clay,#0250,tga_time,22.01408,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B142,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.28353,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C142,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02565475,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F142,resolved
30157066,Y,clay,#0250,tga_temperature,144.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A143,resolved
30157066,Y,clay,#0250,tga_time,22.08697,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B143,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.28582,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C143,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02375805,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F143,resolved
30157066,Y,clay,#0250,tga_temperature,145.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A144,resolved
30157066,Y,clay,#0250,tga_time,22.16006,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B144,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.28748,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C144,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02289454,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F144,resolved
30157066,Y,clay,#0250,tga_temperature,146.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A145,resolved
30157066,Y,clay,#0250,tga_time,22.23331,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B145,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.2891,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C145,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02502316,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F145,resolved
30157066,Y,clay,#0250,tga_temperature,147.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A146,resolved
30157066,Y,clay,#0250,tga_time,22.30667,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B146,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.29073,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C146,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02513135,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F146,resolved
30157066,Y,clay,#0250,tga_temperature,148.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A147,resolved
30157066,Y,clay,#0250,tga_time,22.38011,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B147,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.29229,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C147,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02308156,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F147,resolved
30157066,Y,clay,#0250,tga_temperature,149.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A148,resolved
30157066,Y,clay,#0250,tga_time,22.45372,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B148,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.29306,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C148,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02208951,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F148,resolved
30157066,Y,clay,#0250,tga_temperature,150.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A149,resolved
30157066,Y,clay,#0250,tga_time,22.52758,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B149,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.29424,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C149,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02060083,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F149,resolved
30157066,Y,clay,#0250,tga_temperature,151.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A150,resolved
30157066,Y,clay,#0250,tga_time,22.60174,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B150,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.29575,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C150,resolved
30157066,Y,clay,#0250,tga_dtg,-0.02040626,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F150,resolved
30157066,Y,clay,#0250,tga_temperature,152.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A151,resolved
30157066,Y,clay,#0250,tga_time,22.67616,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B151,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.29901,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C151,resolved
30157066,Y,clay,#0250,tga_dtg,-0.01977732,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F151,resolved
30157066,Y,clay,#0250,tga_temperature,153.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A152,resolved
30157066,Y,clay,#0250,tga_time,22.75082,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B152,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.3008,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C152,resolved
30157066,Y,clay,#0250,tga_dtg,-0.01944451,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F152,resolved
30157066,Y,clay,#0250,tga_temperature,154.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A153,resolved
30157066,Y,clay,#0250,tga_time,22.82568,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B153,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.3019,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C153,resolved
30157066,Y,clay,#0250,tga_dtg,-0.01971894,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F153,resolved
30157066,Y,clay,#0250,tga_temperature,155.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A154,resolved
30157066,Y,clay,#0250,tga_time,22.90076,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B154,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.303,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C154,resolved
30157066,Y,clay,#0250,tga_dtg,-0.01971839,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F154,resolved
30157066,Y,clay,#0250,tga_temperature,156.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A155,resolved
30157066,Y,clay,#0250,tga_time,22.97612,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B155,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.30421,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C155,resolved
30157066,Y,clay,#0250,tga_dtg,-0.01948057,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F155,resolved
30157066,Y,clay,#0250,tga_temperature,157.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A156,resolved
