source_id,file,sheet,cell,formula,shared_anchor,cached_value,cache_kind,external_reference,verification
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ94,AVERAGE(AN94:AP94),AQ93,17.886666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU94,AVERAGE(AR94:AT94),AU93,6.1499999999999995,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV94,PI()*((AQ94/2)^2)*AU94,AV93,1545.3392108887074,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW94,((AF94-AQ94)/AF94)*100,AW94,6.645789839944329,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX94,((AJ94-AU94)/AJ94)*100,AX94,6.912209889001014,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY94,((AK94-AV94)/AK94)*100,AY94,18.87391128531044,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F95,AVERAGE(C95:E95),F93,19.02,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J95,AVERAGE(G95:I95),J93,6.466666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K95,PI()*((F95/2)^2)*J95,K93,1837.3478342495227,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q95,AVERAGE(N95:P95),Q93,18.30333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U95,AVERAGE(R95:T95),U93,6.313333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V95,PI()*((Q95/2)^2)*U95,V93,1661.150492505908,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W95,((F95-Q95)/F95)*100,W94,3.767963547143368,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X95,((J95-U95)/J95)*100,X94,2.371134020618557,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y95,((K95-V95)/K95)*100,Y94,9.589765120091359,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF95,AVERAGE(AC95:AE95),AF93,19.19333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ95,AVERAGE(AG95:AI95),AJ93,6.533333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK95,PI()*((AF95/2)^2)*AJ95,AK93,1890.277259286392,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ95,AVERAGE(AN95:AP95),AQ93,17.96666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU95,AVERAGE(AR95:AT95),AU93,6.1066666666666665,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV95,PI()*((AQ95/2)^2)*AU95,AV93,1548.2073215022617,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW95,((AF95-AQ95)/AF95)*100,AW94,6.391108023619293,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX95,((AJ95-AU95)/AJ95)*100,AX94,6.5306122448979735,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY95,((AK95-AV95)/AK95)*100,AY94,18.096283817817653,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F96,AVERAGE(C96:E96),F93,19.069999999999997,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J96,AVERAGE(G96:I96),J93,6.413333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K96,PI()*((F96/2)^2)*J96,K93,1831.7874550609079,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q96,AVERAGE(N96:P96),Q93,18.290000000000003,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U96,AVERAGE(R96:T96),U93,6.09,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V96,PI()*((Q96/2)^2)*U96,V93,1600.0537977508027,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W96,((F96-Q96)/F96)*100,W94,4.090194022024091,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X96,((J96-U96)/J96)*100,X94,5.041580041580054,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y96,((K96-V96)/K96)*100,Y94,12.650684808975281,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF96,AVERAGE(AC96:AE96),AF93,19.146666666666665,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ96,AVERAGE(AG96:AI96),AJ93,6.406666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK96,PI()*((AF96/2)^2)*AJ96,AK93,1844.6261583578128,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ96,AVERAGE(AN96:AP96),AQ93,17.96666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU96,AVERAGE(AR96:AT96),AU93,6.03,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV96,PI()*((AQ96/2)^2)*AU96,AV93,1528.770220850214,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW96,((AF96-AQ96)/AF96)*100,AW94,6.1629526462395345,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX96,((AJ96-AU96)/AJ96)*100,AX94,5.8792924037460885,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY96,((AK96-AV96)/AK96)*100,AY94,17.12303254925058,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F97,AVERAGE(C97:E97),F93,19.243333333333332,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J97,AVERAGE(G97:I97),J93,6.473333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K97,PI()*((F97/2)^2)*J97,K93,1882.6884477946007,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q97,AVERAGE(N97:P97),Q93,18.433333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U97,AVERAGE(R97:T97),U93,6.256666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V97,PI()*((Q97/2)^2)*U97,V93,1669.7084784663705,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W97,((F97-Q97)/F97)*100,W94,4.209249956694952,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X97,((J97-U97)/J97)*100,X94,3.347064881565398,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y97,((K97-V97)/K97)*100,Y94,11.312544546481764,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF97,AVERAGE(AC97:AE97),AF93,19.076666666666668,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ97,AVERAGE(AG97:AI97),AJ93,6.493333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK97,PI()*((AF97/2)^2)*AJ97,AK93,1855.9341436726022,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ97,AVERAGE(AN97:AP97),AQ93,18.083333333333332,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU97,AVERAGE(AR97:AT97),AU93,6.09,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV97,PI()*((AQ97/2)^2)*AU97,AV93,1564.098680331907,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW97,((AF97-AQ97)/AF97)*100,AW94,5.207059234667145,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX97,((AJ97-AU97)/AJ97)*100,AX94,6.211498973305955,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY97,((AK97-AV97)/AK97)*100,AY94,15.724451448648857,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F98,AVERAGE(C98:E98),F93,19.136666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J98,AVERAGE(G98:I98),J93,6.403333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K98,PI()*((F98/2)^2)*J98,K93,1841.7410828239524,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q98,AVERAGE(N98:P98),Q93,18.563333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U98,AVERAGE(R98:T98),U93,6.12,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V98,PI()*((Q98/2)^2)*U98,V93,1656.3542632024235,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W98,((F98-Q98)/F98)*100,W94,2.9959937293154546,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X98,((J98-U98)/J98)*100,X94,4.424778761061945,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y98,((K98-V98)/K98)*100,,10.06584591886685,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF98,AVERAGE(AC98:AE98),AF93,19.183333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ98,AVERAGE(AG98:AI98),AJ93,6.539999999999999,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK98,PI()*((AF98/2)^2)*AJ98,AK93,1890.23489461857,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ98,AVERAGE(AN98:AP98),AQ93,18.233333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU98,AVERAGE(AR98:AT98),AU93,6.183333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV98,PI()*((AQ98/2)^2)*AU98,AV93,1614.5246639945785,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW98,((AF98-AQ98)/AF98)*100,AW94,4.952215464813202,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX98,((AJ98-AU98)/AJ98)*100,AX94,5.453618756371034,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY98,((AK98-AV98)/AK98)*100,,14.5860300965202,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F99,AVERAGE(C99:E99),F93,18.953333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J99,AVERAGE(G99:I99),J93,6.3566666666666665,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K99,PI()*((F99/2)^2)*J99,,1793.4551519605518,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q99,AVERAGE(N99:P99),Q93,17.733333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U99,AVERAGE(R99:T99),U93,5.996666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V99,PI()*((Q99/2)^2)*U99,,1481.0869152056353,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W99,((F99-Q99)/F99)*100,,6.436862469222645,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X99,((J99-U99)/J99)*100,,5.663345568956482,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y99,((K99-V99)/K99)*100,,17.41712004414746,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF99,AVERAGE(AC99:AE99),AF93,18.94666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ99,AVERAGE(AG99:AI99),AJ93,6.563333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK99,PI()*((AF99/2)^2)*AJ99,,1850.46115102524,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ99,AVERAGE(AN99:AP99),AQ93,17.923333333333332,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU99,AVERAGE(AR99:AT99),AU93,6.353333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV99,PI()*((AQ99/2)^2)*AU99,,1602.9836270173423,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW99,((AF99-AQ99)/AF99)*100,,5.401125967628449,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX99,((AJ99-AU99)/AJ99)*100,,3.1995937023869985,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY99,((AK99-AV99)/AK99)*100,,13.373829754317395,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F100,AVERAGE(C100:E100),F93,19.063333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J100,AVERAGE(G100:I100),J93,6.483333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K100,PI()*((F100/2)^2)*J100,K93,1850.4864781088806,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q100,AVERAGE(N100:P100),Q93,17.753333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U100,AVERAGE(R100:T100),U93,6.153333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V100,PI()*((Q100/2)^2)*U100,V100,1523.2112481642653,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W100,((F100-Q100)/F100)*100,,6.87183073963979,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X100,((J100-U100)/J100)*100,,5.08997429305914,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y100,((K100-V100)/K100)*100,,17.685902264958827,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF100,AVERAGE(AC100:AE100),AF93,18.99,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ100,AVERAGE(AG100:AI100),AJ93,6.510000000000001,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK100,PI()*((AF100/2)^2)*AJ100,AK93,1843.829671099569,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ100,AVERAGE(AN100:AP100),AQ93,17.886666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU100,AVERAGE(AR100:AT100),AU93,6.283333333333334,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV100,PI()*((AQ100/2)^2)*AU100,AV93,1578.842500013666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW100,((AF100-AQ100)/AF100)*100,,5.810075478321916,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX100,((AJ100-AU100)/AJ100)*100,,3.4818228366615447,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY100,((AK100-AV100)/AK100)*100,,14.37156453436817,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F101,AVERAGE(C101:E101),F93,18.99,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J101,AVERAGE(G101:I101),J93,6.4433333333333325,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K101,PI()*((F101/2)^2)*J101,K93,1824.9476468179548,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q101,AVERAGE(N101:P101),Q93,17.71666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U101,AVERAGE(R101:T101),U93,6.07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V101,PI()*((Q101/2)^2)*U101,V100,1496.3824317186202,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W101,((F101-Q101)/F101)*100,W101,6.705283482534649,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X101,((J101-U101)/J101)*100,X101,5.794102431453682,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y101,((K101-V101)/K101)*100,Y101,18.004089907578056,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF101,AVERAGE(AC101:AE101),AF93,18.990000000000002,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ101,AVERAGE(AG101:AI101),AJ93,6.433333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK101,PI()*((AF101/2)^2)*AJ101,AK93,1822.1153431757136,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ101,AVERAGE(AN101:AP101),AQ93,18.02,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU101,AVERAGE(AR101:AT101),AU93,6.236666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV101,PI()*((AQ101/2)^2)*AU101,AV93,1590.567072033494,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW101,((AF101-AQ101)/AF101)*100,AW101,5.107951553449196,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX101,((AJ101-AU101)/AJ101)*100,AX101,3.056994818652831,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY101,((AK101-AV101)/AK101)*100,AY101,12.707662663037599,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F102,AVERAGE(C102:E102),F93,18.94,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J102,AVERAGE(G102:I102),J93,6.536666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K102,PI()*((F102/2)^2)*J102,K93,1841.6460660231874,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q102,AVERAGE(N102:P102),Q93,17.676666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U102,AVERAGE(R102:T102),U93,6.21,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V102,PI()*((Q102/2)^2)*U102,V100,1523.9903826609543,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W102,((F102-Q102)/F102)*100,W101,6.670186554030281,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X102,((J102-U102)/J102)*100,X101,4.997450280469142,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y102,((K102-V102)/K102)*100,Y101,17.248465338846145,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF102,AVERAGE(AC102:AE102),AF93,19.063333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ102,AVERAGE(AG102:AI102),AJ93,6.359999999999999,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK102,PI()*((AF102/2)^2)*AJ102,AK93,1815.2844217129787,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ102,AVERAGE(AN102:AP102),AQ93,17.863333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU102,AVERAGE(AR102:AT102),AU93,6.163333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV102,PI()*((AQ102/2)^2)*AU102,AV93,1544.6516136752975,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW102,((AF102-AQ102)/AF102)*100,AW101,6.294806784402864,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX102,((AJ102-AU102)/AJ102)*100,AX101,3.092243186582804,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY102,((AK102-AV102)/AK102)*100,AY101,14.908562250663762,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F103,AVERAGE(C103:E103),F93,19.03333333333333,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J103,AVERAGE(G103:I103),J93,6.52,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K103,PI()*((F103/2)^2)*J103,K93,1855.099396557315,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q103,AVERAGE(N103:P103),Q93,17.69,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U103,AVERAGE(R103:T103),U93,6.156666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V103,PI()*((Q103/2)^2)*U103,V100,1513.1820745226805,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W103,((F103-Q103)/F103)*100,W101,7.057793345008741,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X103,((J103-U103)/J103)*100,X101,5.572597137014315,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y103,((K103-V103)/K103)*100,Y101,18.43121304816136,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF103,AVERAGE(AC103:AE103),AF93,18.94666666666667,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ103,AVERAGE(AG103:AI103),AJ93,6.536666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK103,PI()*((AF103/2)^2)*AJ103,AK93,1842.9427715391041,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ103,AVERAGE(AN103:AP103),AQ93,17.849999999999998,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU103,AVERAGE(AR103:AT103),AU93,6.336666666666666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV103,PI()*((AQ103/2)^2)*AU103,AV93,1585.7224850960451,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW103,((AF103-AQ103)/AF103)*100,AW101,5.788177339901501,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX103,((AJ103-AU103)/AJ103)*100,AX101,3.05966343702193,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY103,((AK103-AV103)/AK103)*100,AY101,13.957041445635642,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F104,AVERAGE(C104:E104),F93,19.039999999999996,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J104,AVERAGE(G104:I104),J93,6.37,n,False,recomputed_match
