source_id,specimen_id,matrix_id,additive_id,additive_fraction_dry,firing_temperature_C,property,value,unit,replicate_id,file,sheet,cell,evidence_status
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_height_reading_1,6.29,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AR89,measured
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_height_reading_2,6.27,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AS89,measured
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_height_reading_3,6.32,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AT89,measured
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,dry_diameter_mean,18.78333333333333,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,dry_height_mean,6.4366666666666665,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_diameter_mean,18.146666666666665,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_height_mean,6.293333333333333,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,dry_geometric_volume,1783.5949406186146,mm3,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_geometric_volume,1627.662434113023,mm3,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,diameter_shrinkage,3.3895297249334524,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,height_shrinkage,2.2268254790264144,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,volume_shrinkage,8.742596368405746,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY89,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,green_mass,3.9643,g,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,H88,measured
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,dried_mass_105C,3.1076,g,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,I88,measured
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,fired_mass,3.0004,g,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,K88,measured
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,forming_water_content,21.610372575233963,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,J88,source_derived
30157108,R|P1-ED|1030|G,R,SSA-P1-ED,0.3,1030,firing_mass_loss,3.4496074140816124,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,L88,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_1,18.91,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AC99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_2,19.02,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AD99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_3,18.91,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AE99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_height_reading_1,6.59,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AG99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_height_reading_2,6.56,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AH99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_height_reading_3,6.54,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AI99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_1,18.0,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AN99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_2,17.91,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AO99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_3,17.86,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AP99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_height_reading_1,6.34,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AR99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_height_reading_2,6.35,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AS99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_height_reading_3,6.37,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AT99,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_diameter_mean,18.94666666666667,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_height_mean,6.563333333333333,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_diameter_mean,17.923333333333332,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_height_mean,6.353333333333333,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_geometric_volume,1850.46115102524,mm3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_geometric_volume,1602.9836270173423,mm3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,diameter_shrinkage,5.401125967628449,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,height_shrinkage,3.1995937023869985,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,volume_shrinkage,13.373829754317395,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY99,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,green_mass,4.0433,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,H98,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dried_mass_105C,3.2008,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,I98,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,fired_mass,3.0831,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,K98,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,forming_water_content,20.836940123166727,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,J98,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,firing_mass_loss,3.67720569857536,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,L98,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,saturated_mass,3.43,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,F71,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,submerged_mass,1.91,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,G71,measured
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,water_displacement_volume,1.5227409336806253e-06,m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K71,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,open_pore_volume,3.475255459827692e-07,m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L71,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,open_porosity,0.22822368421052644,m3/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M71,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,dry_density,2024.7042236842103,kg/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N71,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,apparent_solid_density,2623.433995396812,kg/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O71,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,saturated_density,2252.517105263158,kg/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P71,source_derived
30157108,R|P1-ED|1050|A,R,SSA-P1-ED,0.3,1050,water_absorption,0.11251662287956934,kg/kg,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q71,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_1,19.04,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AC100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_2,19.06,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AD100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_3,18.87,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AE100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_height_reading_1,6.46,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AG100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_height_reading_2,6.55,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AH100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_height_reading_3,6.52,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AI100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_1,17.77,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AN100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_2,18.09,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AO100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_3,17.8,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AP100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_height_reading_1,6.33,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AR100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_height_reading_2,6.23,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AS100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_height_reading_3,6.29,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AT100,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_diameter_mean,18.99,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_height_mean,6.510000000000001,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_diameter_mean,17.886666666666667,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_height_mean,6.283333333333334,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_geometric_volume,1843.829671099569,mm3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_geometric_volume,1578.842500013666,mm3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,diameter_shrinkage,5.810075478321916,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,height_shrinkage,3.4818228366615447,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,volume_shrinkage,14.37156453436817,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY100,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,green_mass,4.0146,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,H99,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dried_mass_105C,3.1714,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,I99,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,fired_mass,3.0555,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,K99,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,forming_water_content,21.003337816968056,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,J99,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,firing_mass_loss,3.6545374282651295,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,L99,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,saturated_mass,3.4,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,F72,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,submerged_mass,1.893,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,G72,measured
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,water_displacement_volume,1.509717491484672e-06,m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K72,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,open_pore_volume,3.4512121819274667e-07,m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L72,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,open_porosity,0.22859986728599854,m3/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M72,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,dry_density,2023.8885865958864,kg/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N72,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,apparent_solid_density,2623.656,kg/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O72,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,saturated_density,2252.07697412077,kg/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P72,source_derived
30157108,R|P1-ED|1050|B,R,SSA-P1-ED,0.3,1050,water_absorption,0.11274750450008174,kg/kg,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q72,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_1,18.85,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AC101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_2,19.05,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AD101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_3,19.07,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AE101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_height_reading_1,6.47,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AG101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_height_reading_2,6.43,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AH101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_height_reading_3,6.4,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AI101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_1,18.1,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AN101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_2,17.85,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AO101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_3,18.11,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AP101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_height_reading_1,6.27,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AR101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_height_reading_2,6.24,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AS101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_height_reading_3,6.2,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AT101,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_diameter_mean,18.990000000000002,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_height_mean,6.433333333333333,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_diameter_mean,18.02,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_height_mean,6.236666666666667,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_geometric_volume,1822.1153431757136,mm3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AK101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_geometric_volume,1590.567072033494,mm3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AV101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,diameter_shrinkage,5.107951553449196,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AW101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,height_shrinkage,3.056994818652831,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AX101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,volume_shrinkage,12.707662663037599,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AY101,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,green_mass,3.9961,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,H100,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dried_mass_105C,3.1592,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,I100,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,fired_mass,3.0435,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,K100,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,forming_water_content,20.94291934636271,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,J100,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,firing_mass_loss,3.6623195745758395,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,L100,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,saturated_mass,3.387,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,F73,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,submerged_mass,1.884,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,G73,measured
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,water_displacement_volume,1.5057102785013025e-06,m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K73,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,open_pore_volume,3.441194149469049e-07,m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L73,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,open_porosity,0.22854291417165695,m3/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M73,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,dry_density,2021.305189620758,kg/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N73,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,apparent_solid_density,2620.113583441139,kg/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O73,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,saturated_density,2249.436726546906,kg/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P73,source_derived
30157108,R|P1-ED|1050|C,R,SSA-P1-ED,0.3,1050,water_absorption,0.11286347954657484,kg/kg,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q73,source_derived
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_1,19.21,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AC102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_2,19.06,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AD102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_diameter_reading_3,18.92,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AE102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_height_reading_1,6.39,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AG102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_height_reading_2,6.33,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AH102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_height_reading_3,6.36,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AI102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_1,17.8,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AN102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_2,17.98,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AO102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_diameter_reading_3,17.81,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AP102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_height_reading_1,6.14,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AR102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_height_reading_2,6.17,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AS102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_height_reading_3,6.18,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AT102,measured
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_diameter_mean,19.063333333333333,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AF102,source_derived
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,dry_height_mean,6.359999999999999,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AJ102,source_derived
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_diameter_mean,17.863333333333333,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AQ102,source_derived
30157108,R|P1-ED|1050|D,R,SSA-P1-ED,0.3,1050,fired_height_mean,6.163333333333333,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,AU102,source_derived
