dt_s,time_s,solid_mol,product_gas_mol,carrier_mol,temperature_k,pressure_pa,internal_energy_j,temperature_error_bound_k,error_solid_mol,error_temperature_k,error_pressure_pa,error_energy_j,error_carbon_mol,error_nitrogen_mol,error_mass_kg,error_prefix_energy_j
0.015625,0.390625,0.006766365506718098,0.003233634493281899,0.01,318.2566521484336,350416.6790908985,-23.473387854459705,2.2662792100188255e-09,2.7045100808170686e-08,0.00017505105063264637,0.9079260193393566,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.40625,0.006661463797874691,0.0033385362021253057,0.01,318.9388746112505,353947.7977212347,-23.473387854459705,2.2433512317108986e-09,2.769083981297299e-08,0.00018094558595294075,0.9346237208810635,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.421875,0.0065581884227709185,0.003441811577229079,0.01,319.6169118886227,357442.88060007227,-23.473387854459705,2.2205766546979416e-09,2.8310055902834586e-08,0.00018674266436846665,0.9606483769603074,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.015625,0.4375,0.006456514167695182,0.0035434858323048148,0.01,320.2907203741767,360902.16927761154,-23.473387854459705,2.197875363217438e-09,2.8903416261945314e-08,0.00019244137257601324,0.9860070759896189,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.453125,0.0063564162098342855,0.003643583790165711,0.01,320.96025802962066,364325.9041448393,-23.473387854459705,2.175338627654586e-09,2.9471573765628423e-08,0.00019804086116437247,1.010706883855164,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.46875,0.006257870111213171,0.003742129888786825,0.01,321.62548438382225,367714.3245209935,-23.473387854459705,2.152914418735069e-09,3.001516725963105e-08,0.00020354034467118254,1.034754847350996,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.484375,0.006160851812728621,0.0038391481872713747,0.01,322.28636053083073,371067.6687365067,-23.473387854459705,2.1306710642718686e-09,3.053482183854733e-08,0.00020893910078711997,1.058157996099908,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.5,0.006065337628275451,0.003934662371724544,0.01,322.94284912686345,374386.17421150923,-23.473387854459705,2.108482809065959e-09,3.103114911730265e-08,0.0002142364701853694,1.080923346336931,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.515625,0.005971304238963777,0.004028695761036218,0.01,323.5949143862793,377670.07752998156,-23.473387854459705,2.0863992406403173e-09,3.150474750263782e-08,0.00021943185561212886,1.103057902888395,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.53125,0.005878728687425917,0.004121271312574078,0.01,324.2425220765606,380919.6145096419,-23.473387854459705,2.0645016753626936e-09,3.195620245245029e-08,0.0002245247220002966,1.1245686611509882,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.546875,0.0057875883722115756,0.0042124116277884194,0.01,324.8856395123274,384135.0202676586,-23.473387854459705,2.0427738171146125e-09,3.238608673340054e-08,0.0002295145951052291,1.1454626094782725,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.5625,0.005697861042269907,0.0043021389577300884,0.01,325.52423554840766,387316.5292822806,-23.473387854459705,2.0211118430153643e-09,3.2794960676783835e-08,0.00023440106116368042,1.165746730810497,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.578125,0.00560952479151713,0.004390475208482865,0.01,326.158280571988,390464.37545047747,-23.473387854459705,1.999572442738908e-09,3.3183372421391466e-08,0.00023918376626852478,1.1854280041879974,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.59375,0.005522558053488369,0.004477441946511626,0.01,326.78774649387015,393578.7921416854,-23.473387854459705,1.9782195864511274e-09,3.355185816504569e-08,0.00024386241540241826,1.2045134061481804,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.609375,0.005436939596072396,0.004563060403927599,0.01,327.4126067388594,396660.0122477534,-23.473387854459705,1.956954305459272e-09,3.390094239184849e-08,0.00024843677186936475,1.2230099119478837,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.625,0.00535264851632802,0.004647351483671975,0.01,328.03283623531047,399708.2682291888,-23.473387854459705,1.935897565752955e-09,3.4231138117644944e-08,0.00025290665615784746,1.240924496203661,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.640625,0.00526966423538082,0.004730335764619175,0.01,328.6484114038584,402723.79215779784,-23.473387854459705,1.9149448621290787e-09,3.454294711033312e-08,0.00025727194508817774,1.2582641343469732,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.65625,0.005187966493399016,0.004812033506600979,0.01,329.25931014536053,405706.81575582287,-23.473387854459705,1.8941320105312233e-09,3.4836860122317015e-08,0.00026153257107353056,1.2750358022167347,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.671875,0.005107535344647215,0.00489246465535278,0.01,329.8655118280782,408657.570431673,-23.473387854459705,1.8734745265463293e-09,3.511335710821434e-08,0.0002656885211536064,1.2912464776309207,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.6875,0.005028351152616852,0.004971648847383143,0.01,330.46699727412494,411576.2873123512,-23.473387854459705,1.8528962204409818e-09,3.5372907441696966e-08,0.0002697398356872327,1.3069031397462822,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.703125,0.004950394585232116,0.005049605414767879,0.01,331.0637487452097,414463.19727267517,-23.473387854459705,1.8325397491798768e-09,3.561597012972928e-08,0.0002736866077839295,1.322012770047877,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.71875,0.00487364661013021,0.005126353389869785,0.01,331.655749927703,417318.5309613966,-23.473387854459705,1.8122964672233162e-09,3.584299401900026e-08,0.0002775289816554505,1.3365823512431234,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.734375,0.004798088490014777,0.005201911509985218,0.01,332.2429859170543,420142.518824315,-23.473387854459705,1.7922321711999019e-09,3.605441800148823e-08,0.0002812671522178789,1.3506188680767082,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.75,0.004723701778081362,0.005276298221918633,0.01,332.82544320158894,422935.3911244916,-23.473387854459705,1.7722431753265412e-09,3.6250671214821395e-08,0.0002849013633863251,1.3641293063410558,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.765625,0.0046504683135138065,0.0053495316864861885,0.01,333.4031096457135,425697.37795965973,-23.473387854459705,1.752461091526453e-09,3.643217324350578e-08,0.0002884319072222752,1.3771206531091593,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.78125,0.004578370217050446,0.005421629782949549,0.01,333.9759744725572,428428.70927693567,-23.473387854459705,1.7328014372750924e-09,3.659933430367329e-08,0.0002918591229104095,1.3895998957450502,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.796875,0.004507389886619065,0.00549261011338093,0.01,334.5440282460783,431129.6148849273,-23.473387854459705,1.7133044229996786e-09,3.675255544084016e-08,0.00029518339511014346,1.4015740210888907,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.8125,0.004437509993039511,0.005562490006960484,0.01,335.1072628526638,433800.32446334045,-23.473387854459705,1.6939975157248149e-09,3.6892228712052944e-08,0.00029840515333035,1.4130500153987668,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.828125,0.0043687134757929395,0.0056312865242070555,0.01,335.6656714822501,436441.0675701831,-23.473387854459705,1.6747613716363424e-09,3.7018737366299737e-08,0.0003015248703377438,1.4240348629537039,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.84375,0.004300983538856651,0.005699016461143344,0.01,336.2192486089931,439052.07364666346,-23.473387854459705,1.6557165027389295e-09,3.713245602839088e-08,0.00030454306102001283,1.4345355450641364,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.859375,0.004234303646603496,0.005765696353396499,0.01,336.7679899715151,441633.57201987994,-23.473387854459705,1.6368706282243597e-09,3.7233750867227133e-08,0.00030746028141948045,1.4445590395480394,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.875,0.0041686575197648615,0.0058313424802351336,0.01,337.3118925527563,444185.7919033995,-23.473387854459705,1.6180961900105294e-09,3.732297977707827e-08,0.0003102771269709592,1.4541123189264908,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.890625,0.004104029131456239,0.005895970868543756,0.01,337.8509545594583,446708.9623958178,-23.473387854459705,1.5995149521314074e-09,3.7400492538912367e-08,0.0003129942317627865,1.4632023502490483,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.90625,0.004040402703264408,0.005959597296735587,0.01,338.3851754013056,449203.31247739797,-23.473387854459705,1.5810595852360993e-09,3.746663098692926e-08,0.00031561226700205225,1.4718360927072354,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.921875,0.00397776270139529,0.006022237298604705,0.01,338.91455566975327,451669.0710048768,-23.473387854459705,1.5627882795978322e-09,3.7521729173359275e-08,0.00031813193982088706,1.48002049716888,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.9375,0.003916093832881517,0.006083906167118478,0.01,339.4390971165652,454106.4667045335,-23.473387854459705,1.5446484612244678e-09,3.7566113527190415e-08,0.00032055399196906365,1.4877625042572618,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.953125,0.0038553810418487946,0.0061446189581512,0.01,339.9588026320903,456515.7281636072,-23.473387854459705,1.5267090077205762e-09,3.760010300725772e-08,0.0003228791988476587,1.4950690435362048,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.96875,0.0037956095058401555,0.006204390494159839,0.01,340.4736762233012,458897.08382015524,-23.473387854459705,1.5089101563112627e-09,3.762400925966941e-08,0.00032510836763322004,1.501947031763848,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,0.984375,0.0037367646321971953,0.006263235367802799,0.01,340.98372299162037,461250.76195143664,-23.473387854459705,1.491187760621591e-09,3.76381367652584e-08,0.00032724233676617587,1.5084033711464144,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.0,0.0036788320544974104,0.006321167945502583,0.01,341.4889491105586,463576.99066090636,-23.473387854459705,1.4737639087008594e-09,3.7642782987033774e-08,0.0003292819740750019,1.5144449483486824,0.0,6.938893903907228e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.015625,0.003621797629046773,0.006378202370953222,0.01,341.9893618031897,465875.99786390516,-23.473387854459705,1.456372996338855e-09,3.7638238515897565e-08,0.0003312281758098834,1.5200786326313391,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.03125,0.0035656474314266795,0.006434352568573315,0.01,342.48496931948404,468148.0112721259,-23.473387854459705,1.4391645165002754e-09,3.762478720942264e-08,0.00033308186556268993,1.5253112743375823,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.046875,0.0035103677530944366,0.006489632246905559,0.01,342.97578091352574,470393.2583769363,-23.473387854459705,1.4220754858497851e-09,3.7602706335401054e-08,0.0003348439925616731,1.530149703437928,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.0625,0.003455945098036447,0.006544054901963549,0.01,343.46180682063357,472611.9664316378,-23.473387854459705,1.405274824633518e-09,3.7572266701948326e-08,0.00033651553093250186,1.5346007276093587,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.078125,0.0034023661794732878,0.006597633820526708,0.01,343.9430582344096,474804.36243273504,-23.473387854459705,1.3885160992372883e-09,3.753373279714867e-08,0.00033809747816349045,1.538671131071169,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.09375,0.0033496179166158657,0.00665038208338413,0.01,344.419547283735,476970.6731002924,-23.473387854459705,1.3718620173645132e-09,3.748736291612348e-08,0.00033959085391188637,1.5423676726059057,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.109375,0.003297687431471866,0.00670231256852813,0.01,344.89128700973515,479111.1248574489,-23.473387854459705,1.355504240895839e-09,3.7433409290701936e-08,0.00034099669926490606,1.545697084220592,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.125,0.0032465620457017125,0.006753437954298284,0.01,345.35829134273325,481225.9438091638,-23.473387854459705,1.339172507039632e-09,3.737211821518843e-08,0.00034231607463652836,1.5486660694587044,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.140625,0.003196229277523269,0.006803770722476727,0.01,345.8205750792121,483315.35572026,-23.473387854459705,1.3230660359696845e-09,3.7303730169527954e-08,0.0003435500597106511,1.5512813013629057,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.15625,0.0031466768386645316,0.006853323161335464,0.01,346.27815385880336,485379.5859928324,-23.473387854459705,1.3070774556111747e-09,3.72284799411704e-08,0.0003446997514515715,1.5535494217765518,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.171875,0.0030978926313635605,0.006902107368636435,0.01,346.73104414132195,487418.85964308813,-23.473387854459705,1.2912494206846158e-09,3.714659674389914e-08,0.00034576626325133475,1.555477038898971,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.1875,0.0030498647454149253,0.00695013525458507,0.01,347.17926318386344,489433.40127767844,-23.473387854459705,1.2756250672032095e-09,3.705830433232277e-08,0.0003467507239065526,1.5570707261795178,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.203125,0.003002581455261942,0.0069974185447380524,0.01,347.6228290179819,491423.43506958516,-23.473387854459705,1.2601175135840312e-09,3.696382111766788e-08,0.0003476542764815349,1.5583370207459666,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.21875,0.0029560312171339883,0.007043968782866007,0.01,348.061760426964,493389.18473362026,-23.473387854459705,1.2447624348056487e-09,3.6863360280969815e-08,0.00034847807700089106,1.559282421541866,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.234375,0.0029102026662281987,0.007089797333771797,0.01,348.49607692321507,495330.8735015943,-23.473387854459705,1.2295594398580401e-09,3.675712987889074e-08,0.0003492232937105655,1.5599133883370087,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.25,0.002865084613934856,0.0071349153860651385,0.01,348.9257987257733,497248.72409721033,-23.473387854459705,1.2144788653809758e-09,3.6645332955175663e-08,0.00034989110588412586,1.560236339981202,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.265625,0.0028206660451057988,0.007179333954894196,0.01,349.3509467379654,499142.9587107353,-23.473387854459705,1.1996006619614377e-09,3.6528167643868487e-08,0.00035048270268589476,1.5602576524834149,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.28125,0.0027769361153651734,0.007223063884634821,0.01,349.7715425252182,501013.79897349834,-23.473387854459705,1.184829213223469e-09,3.640582727382907e-08,0.0003509992823751418,1.5599836585461162,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.296875,0.0027338841484618854,0.00726611585153811,0.01,350.18760829303943,502861.46593226824,-23.473387854459705,1.1702299947018319e-09,3.62785004697809e-08,0.0003514420513397454,1.5594206453533843,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.3125,0.00269149963366309,0.007308500366336906,0.01,350.59916686518056,504686.1800235533,-23.473387854459705,1.1558100447639879e-09,3.614637125075662e-08,0.0003518122227887943,1.5585748539306223,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.328125,0.002649772223188097,0.0073502277768118995,0.01,351.00624166199344,506488.1610478722,-23.473387854459705,1.1414801289040385e-09,3.6009619130278336e-08,0.00035211101612731,1.5574524768744595,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.34375,0.002608691729682057,0.007391308270317939,0.01,351.40885667899204,508267.62814403547,-23.473387854459705,1.1273580619863412e-09,3.5868419207430585e-08,0.0003523396561604386,1.5560596578288823,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.359375,0.002568248123728816,0.00743175187627118,0.01,351.80703646563114,510024.79976348096,-23.473387854459705,1.1133468821138518e-09,3.5722942265305896e-08,0.0003524993717292091,1.5544024904374965,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.375,0.0025284315314023247,0.007471568468597671,0.01,352.20080610431114,511759.8936447037,-23.473387854459705,1.0994755443635543e-09,3.557335485990937e-08,0.0003525913953126292,1.5524870160152204,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.390625,0.002489232231856016,0.00751076776814398,0.01,352.59019118961913,513473.12678781355,-23.473387854459705,1.085750829758936e-09,3.541981941079797e-08,0.00035261696194766046,1.550319223490078,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.40625,0.002450640654949548,0.007549359345050448,0.01,352.9752178078159,515164.71542926074,-23.473387854459705,1.0722095830727433e-09,3.526249428911776e-08,0.00035257730831972367,1.5479050477733836,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.421875,0.0024126473789123476,0.007587352621087649,0.01,353.3559125165765,516834.87501676095,-23.473387854459705,1.0587836976119816e-09,3.5101533904340065e-08,0.0003524736721942645,1.5452503685373813,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.4375,0.0023752431280433715,0.007624756871956625,0.01,353.732302324993,518483.82018445147,-23.473387854459705,1.0455174777365415e-09,3.493708879013027e-08,0.0003523072915072589,1.5423610100406222,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.453125,0.0023384187704465318,0.0076615812295534646,0.01,354.1044146738471,520111.76472831215,-23.473387854459705,1.0323725163138368e-09,3.476930568457881e-08,0.0003520794036262487,1.5392427386832424,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.46875,0.00230216531580123,0.007697834684198766,0.01,354.47227741615893,521718.92158187466,-23.473387854459705,1.0194084969288031e-09,3.4598327615202595e-08,0.0003517912445545335,1.5359012635308318,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.484375,0.002266473913167454,0.007733526086832542,0.01,354.83591879801924,523305.50279225304,-23.473387854459705,1.0066021378765004e-09,3.442429397570654e-08,0.0003514440483627368,1.5323422340443358,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.5,0.0022313358488249046,0.007768664151175091,0.01,355.19536743970997,524871.7194965152,-23.473387854459705,9.938386264408534e-10,3.424734060621451e-08,0.00035103904622246773,1.5285712404875085,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.515625,0.002196742544145622,0.007803257455854373,0.01,355.5506523171196,526417.7818984244,-23.473387854459705,9.812690045045493e-10,3.4067599868729814e-08,0.0003505774663494776,1.524593812180683,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.53125,0.0021626855534995965,0.007837314446500399,0.01,355.9018027434581,527943.8992455697,-23.473387854459705,9.688622401734583e-10,3.3885200723463016e-08,0.0003500605324688877,1.5204154171515256,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.546875,0.002129156562192845,0.00787084343780715,0.01,356.24884835127506,529450.2798069074,-23.473387854459705,9.566023304207043e-10,3.370026880212401e-08,0.00034948946398571934,1.51604146102909,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.5625,0.002096147384437457,0.007903852615562538,0.01,356.591819074786,530937.1308507326,-23.473387854459705,9.444270718142707e-10,3.351292647904569e-08,0.00034886547507539944,1.5114772871602327,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.578125,0.0020636499613531133,0.007936350038646883,0.01,356.93074513251054,532404.6586230996,-23.473387854459705,9.324198629909972e-10,3.332329294274128e-08,0.0003481897739447959,1.5067281747469679,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.59375,0.0020316563589995846,0.00796834364100041,0.01,357.2656570102245,533853.0683267062,-23.473387854459705,9.206185570253412e-10,3.3131484267028e-08,0.0003474635626616873,1.5017993396613747,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.609375,0.0020001587664397347,0.00799984123356026,0.01,357.59658544423013,535282.5641002589,-23.473387854459705,9.088527794439494e-10,3.293761347651289e-08,0.00034668803630211187,1.4966959324665368,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.625,0.0019691494938325537,0.00803085050616744,0.01,357.92356140494525,536693.3489983316,-23.473387854459705,8.972061386485467e-10,3.2741790613379645e-08,0.0003458643825524632,1.491423039115034,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.640625,0.0019386209705557563,0.008061379029444237,0.01,358.24661608081465,538085.6249717306,-23.473387854459705,8.8577068029467e-10,3.2544122803524964e-08,0.00034499378131158664,1.485985679551959,0.0,6.938893903907228e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.65625,0.0019085657433574844,0.008091434256642509,0.01,358.56578086254456,539459.5928483784,-23.473387854459705,8.744837823974973e-10,3.2344714321176984e-08,0.0003440774041223449,1.480388808180578,0.0,6.938893903907228e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.671875,0.0018789764745366672,0.008121023525463327,0.01,358.8810873276615,540815.4523147255,-23.473387854459705,8.632433942797581e-10,3.214366665026114e-08,0.00034311641377371416,1.474637312348932,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.6875,0.0018498459401515893,0.008150154059848405,0.01,359.19256722539626,542153.4018976991,-23.473387854459705,8.522040654805435e-10,3.194107854641651e-08,0.0003421119637891934,1.4687360133975744,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.703125,0.001821167028256234,0.00817883297174376,0.01,359.50025246189404,543473.6389471984,-23.473387854459705,8.41193322331599e-10,3.173704609749431e-08,0.0003410651981425872,1.462689664796926,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.71875,0.001792932737163968,0.008207067262836026,0.01,359.80417508575,544776.3596191406,-23.473387854459705,8.304288399654186e-10,3.153166278167113e-08,0.0003399772509737886,1.4565029536606744,0.0,6.938893903907228e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.734375,0.0017651361737381454,0.008234863826261849,0.01,360.10436727387116,546061.7588590677,-23.473387854459705,8.197220544799056e-10,3.1325019525995854e-08,0.0003388492457929715,1.4501804987667128,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.75,0.0017377705517092146,0.00826222944829078,0.01,360.4008613176634,547330.0303863136,-23.473387854459705,8.092601795826596e-10,3.111720476320183e-08,0.00033768229582165077,1.4437268518377095,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.765625,0.001710829190017912,0.008289170809982083,0.01,360.6936896095432,548581.3666787418,-23.473387854459705,7.987279900794768e-10,3.0908304486567534e-08,0.0003364775027989708,1.4371464961441234,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.78125,0.0016843055111841465,0.008315694488815849,0.01,360.98288462977285,549815.9589580499,-23.473387854459705,7.884704085045466e-10,3.0698402304126654e-08,0.0003352359576638264,1.4304438477847725,0.0,5.204170427930421e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.796875,0.0016581930397011682,0.008341806960298829,0.01,361.2684789336188,551033.9971756506,-23.473387854459705,7.782660381150475e-10,3.048757949309505e-08,0.00033395873941799437,1.4236232539406046,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
0.015625,1.8125,0.001632485400454635,0.008367514599545363,0.01,361.5505051388297,552235.6699991232,-23.473387854459705,7.681847166824353e-10,3.02759150510451e-08,0.0003326469152398204,1.416688994737342,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.015625,1.828125,0.001607176317166188,0.008392823682833811,0.01,361.8289959134346,553421.1647992425,-23.473387854459705,7.582729889747323e-10,3.0063485747296864e-08,0.00033130154037053217,1.409645281615667,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.015625,1.84375,0.001582259610861157,0.008417740389138843,0.01,362.1039839638582,554590.6676375808,-23.473387854459705,7.484903770119718e-10,2.985036617279141e-08,0.0003299236575458053,1.4024962584953755,0.0,0.0,0.0,0.0,0.0
0.015625,1.859375,0.001557729198360023,0.008442270801639977,0.01,362.37550202335046,555744.3632546841,-23.473387854459705,7.38764320186149e-10,2.9636628790397773e-08,0.00032851429693891987,1.3952460010768846,0.0,0.0,0.0,0.0,0.0
0.015625,1.875,0.001533579090793266,0.008466420909206733,0.01,362.64358284072955,556882.4350588202,-23.473387854459705,7.292129620891674e-10,2.9422343981316823e-08,0.0003270744761039168,1.38789851765614,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.015625,1.890625,0.0015098033921392391,0.00849019660786076,0.01,362.90825916943436,558005.0651152976,-23.473387854459705,7.197398003887109e-10,2.920758009300299e-08,0.00032560519946400746,1.3804577480768785,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.015625,1.90625,0.0014863962977847106,0.00851360370221529,0.01,363.16956375688443,559112.4341363496,-23.473387854459705,7.104395009713659e-10,2.8992403485351287e-08,0.0003241074583684167,1.372927566175349,0.0,0.0,0.0,0.0,0.0
0.015625,1.921875,0.0014633520931077216,0.008536647906892278,0.01,363.4275293341441,560204.7214715854,-23.473387854459705,7.011672270441512e-10,2.8776878575583267e-08,0.00032258223103553973,1.3653117768699303,0.0,0.0,0.0,0.0,0.0
0.015625,1.9375,0.001440665152082416,0.008559334847917583,0.01,363.68218860588786,561282.1050989972,-23.473387854459705,6.921058913467033e-10,2.8561067883133007e-08,0.0003210304820413512,1.3576141195371747,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.015625,1.953125,0.0014183299359054977,0.008581670064094502,0.01,363.93357424066403,562344.7616165265,-23.473387854459705,6.830782792056451e-10,2.8345032072364662e-08,0.0003194531625467789,1.3498382657999173,0.0,0.0,0.0,0.0,0.0
0.015625,1.96875,0.001396340991643985,0.008603659008356015,0.01,364.18171886145217,563392.8662341775,-23.473387854459705,6.742152343979642e-10,2.812882999529004e-08,0.0003178512100134867,1.3419878211570904,0.0,0.0,0.0,0.0,0.0
0.015625,1.984375,0.001374692950903928,0.008625307049096073,0.01,364.42665503651256,564426.5927666777,-23.473387854459705,6.654120756254203e-10,2.7912518733418795e-08,0.0003162255481470311,1.3340663251001388,0.0,1.734723475976807e-18,0.0,5.421010862427522e-20,0.0
0.015625,2.0,0.001353380528519765,0.008646619471480236,0.01,364.6684152705222,565446.1136266771,-23.473387854459705,6.567195446421673e-10,2.7696153638090762e-08,0.00031457708684001773,1.3260772512294352,0.0,1.734723475976807e-18,0.0,5.421010862427522e-20,0.0
