scenario_id,tau,cell_index,xi_left,xi_right,u,v,f
W09,12.200000000000001,10,0.66666666666666663,0.73333333333333328,0.98980409128180313,0.010195908718196809,1.2478076714003858e-06
W09,12.200000000000001,11,0.73333333333333328,0.80000000000000004,0.99051688361727885,0.0094831163827209311,9.2237049773602851e-07
W09,12.200000000000001,12,0.80000000000000004,0.8666666666666667,0.99127846142921738,0.0087215385707825766,6.6436858151379007e-07
W09,12.200000000000001,13,0.8666666666666667,0.93333333333333335,0.99208490008688099,0.007915099913118959,4.6651553964050285e-07
W09,12.200000000000001,14,0.93333333333333335,1,0.99293204661779999,0.0070679533821998691,3.1953195846503502e-07
W09,12.300000000000001,0,0,0.066666666666666666,0.98680895282279435,0.013191047177205647,4.8911943992953125e-06
W09,12.300000000000001,1,0.066666666666666666,0.13333333333333333,0.98687695295444855,0.013123047045551638,4.7557338385582212e-06
W09,12.300000000000001,2,0.13333333333333333,0.20000000000000001,0.98701259893142979,0.012987401068570294,4.4960852296839627e-06
W09,12.300000000000001,3,0.20000000000000001,0.26666666666666666,0.98721518437056166,0.012784815629438522,4.1332307569943826e-06
W09,12.300000000000001,4,0.26666666666666666,0.33333333333333331,0.9874836551107582,0.012516344889241901,3.6950393341513825e-06
W09,12.300000000000001,5,0.33333333333333331,0.40000000000000002,0.9878166155509116,0.01218338444908839,3.2127138925145977e-06
W09,12.300000000000001,6,0.40000000000000002,0.46666666666666667,0.98821233686240229,0.011787663137597609,2.7171392279172595e-06
W09,12.300000000000001,7,0.46666666666666667,0.53333333333333333,0.98866876691812178,0.011331233081878257,2.2357180153361597e-06
W09,12.300000000000001,8,0.53333333333333333,0.59999999999999998,0.98918354178501389,0.010816458214986177,1.7901211929420144e-06
W09,12.300000000000001,9,0.59999999999999998,0.66666666666666663,0.98975399864638858,0.010246001353611218,1.3951512334102534e-06
W09,12.300000000000001,10,0.66666666666666663,0.73333333333333328,0.99037719004671798,0.0096228099532817933,1.058685232091532e-06
W09,12.300000000000001,11,0.73333333333333328,0.80000000000000004,0.9910498993781589,0.0089501006218409146,7.8248257996594371e-07
W09,12.300000000000001,12,0.80000000000000004,0.8666666666666667,0.99176865754893651,0.0082313424510631929,5.6354034508152619e-07
W09,12.300000000000001,13,0.8666666666666667,0.93333333333333335,0.99252976078561872,0.0074702392143811665,3.9566310290569619e-07
W09,12.300000000000001,14,0.93333333333333335,1,0.99332928952348787,0.0066707104765120484,2.7096574886875657e-07
W09,12.4,0,0,0.066666666666666666,0.98755072692026824,0.01244927307973203,4.1518716629821922e-06
W09,12.4,1,0.066666666666666666,0.13333333333333333,0.98761489771044464,0.012385102289555593,4.0368422104419492e-06
W09,12.4,2,0.13333333333333333,0.20000000000000001,0.9877429053335518,0.012257094666448334,3.8163594055009578e-06
W09,12.4,3,0.20000000000000001,0.26666666666666666,0.98793408390537696,0.012065916094623047,3.5082472603453396e-06
W09,12.4,4,0.26666666666666666,0.33333333333333331,0.98818743962336808,0.011812560376632145,3.1361787157205791e-06
W09,12.4,5,0.33333333333333331,0.40000000000000002,0.98850165665784562,0.011498343342154528,2.7266567292137993e-06
W09,12.4,6,0.40000000000000002,0.46666666666666667,0.98887510480043961,0.011124895199560433,2.3059112535965897e-06
W09,12.4,7,0.46666666666666667,0.53333333333333333,0.98930584873182648,0.010694151268173411,1.8972115135222028e-06
W09,12.4,8,0.53333333333333333,0.59999999999999998,0.98979165877440844,0.010208341225591507,1.5189556766038722e-06
W09,12.4,9,0.59999999999999998,0.66666666666666663,0.99033002301116335,0.0096699769888365338,1.1837064004357497e-06
W09,12.4,10,0.66666666666666663,0.73333333333333328,0.99091816067364924,0.0090818393263506336,8.9814387155465468e-07
W09,12.4,11,0.73333333333333328,0.80000000000000004,0.99155303672397332,0.0084469632760265922,6.6375317603419734e-07
W09,12.4,12,0.80000000000000004,0.8666666666666667,0.99223137757258884,0.0077686224274109792,4.7797656144989002e-07
W09,12.4,13,0.8666666666666667,0.93333333333333335,0.99294968788321569,0.0070503121167841305,3.3554735972883803e-07
W09,12.4,14,0.93333333333333335,1,0.99370426841737869,0.0062957315826210648,2.2976647721757233e-07
W09,12.5,0,0,0.066666666666666666,0.988250868868223,0.011749131131776971,3.5238787348152751e-06
W09,12.5,1,0.066666666666666666,0.13333333333333333,0.98831142605264533,0.011688573947354702,3.4262126454159084e-06
W09,12.5,2,0.13333333333333333,0.20000000000000001,0.98843222559210431,0.011567774407895815,3.2390141157991302e-06
W09,12.5,3,0.20000000000000001,0.26666666666666666,0.98861263971317548,0.011387360286824666,2.97742188825619e-06
W09,12.5,4,0.26666666666666666,0.33333333333333331,0.9888517314240961,0.011148268575904001,2.6615414782511755e-06
W09,12.5,5,0.33333333333333331,0.40000000000000002,0.98914825999772626,0.01085174000227389,2.3138803201980657e-06
W09,12.5,6,0.40000000000000002,0.46666666666666667,0.98950068810270198,0.010499311897298202,1.956711766694528e-06
W09,12.5,7,0.46666666666666667,0.53333333333333333,0.98990719046225473,0.010092809537745322,1.6097923067670227e-06
W09,12.5,8,0.53333333333333333,0.59999999999999998,0.99036566392243697,0.0096343360775632131,1.2887395836799711e-06
W09,12.5,9,0.59999999999999998,0.66666666666666663,0.99087373882401475,0.0091262611759853392,1.0042141861492176e-06
W09,12.5,10,0.66666666666666663,0.73333333333333328,0.99142879159007369,0.0085712084099263206,7.6188087162449317e-07
W09,12.5,11,0.73333333333333328,0.80000000000000004,0.99202795845924185,0.0079720415407582585,5.6299339538875034e-07
W09,12.5,12,0.80000000000000004,0.8666666666666667,0.99266815030826183,0.0073318496917383121,4.0537389002331401e-07
W09,12.5,13,0.8666666666666667,0.93333333333333335,0.99334606851501694,0.0066539314849833027,2.8454612904771202e-07
W09,12.5,14,0.93333333333333335,1,0.9940582218135201,0.0059417781864799304,1.9481960789083117e-07
W09,12.600000000000001,0,0,0.066666666666666666,0.98891170323679534,0.011088296763204381,2.9905353704713914e-06
W09,12.600000000000001,1,0.066666666666666666,0.13333333333333333,0.98896885038562432,0.011031149614375516,2.9076227647879252e-06
W09,12.600000000000001,2,0.13333333333333333,0.20000000000000001,0.98908284785645784,0.010917152143542011,2.7487049599798464e-06
W09,12.600000000000001,3,0.20000000000000001,0.26666666666666666,0.98925310374875308,0.010746896251246914,2.5266380088768272e-06
W09,12.600000000000001,4,0.26666666666666666,0.33333333333333331,0.98947873455541935,0.010521265444580659,2.2584950335028205e-06
W09,12.600000000000001,5,0.33333333333333331,0.40000000000000002,0.98975857027184844,0.010241429728151664,1.963387506182965e-06
W09,12.600000000000001,6,0.40000000000000002,0.46666666666666667,0.9900911610517481,0.009908838948252046,1.6602263458611165e-06
W09,12.600000000000001,7,0.46666666666666667,0.53333333333333333,0.99047478530424615,0.009525214695754021,1.3657833639327413e-06
W09,12.600000000000001,8,0.53333333333333333,0.59999999999999998,0.99090745912793521,0.0090925408720649338,1.0933142904516656e-06
W09,12.600000000000001,9,0.59999999999999998,0.66666666666666663,0.9913869469874792,0.0086130530125210873,8.518646958644635e-07
W09,12.600000000000001,10,0.66666666666666663,0.73333333333333328,0.99191077355283408,0.0080892264471663228,6.4623795004396077e-07
W09,12.600000000000001,11,0.73333333333333328,0.80000000000000004,0.99247623663566875,0.0075237633643316423,4.7749268031616776e-07
W09,12.600000000000001,12,0.80000000000000004,0.8666666666666667,0.99308042116867956,0.0069195788313206608,3.4377504478529462e-07
W09,12.600000000000001,13,0.8666666666666667,0.93333333333333335,0.99372021417915302,0.0062797858208472647,2.4128135896978999e-07
W09,12.600000000000001,14,0.93333333333333335,1,0.99439232070789685,0.0056076792921032521,1.6517863341804609e-07
W09,12.700000000000001,0,0,0.066666666666666666,0.98953542660211369,0.010464573397886342,2.5376436743962652e-06
W09,12.700000000000001,1,0.066666666666666666,0.13333333333333333,0.98958935580727214,0.010410644192727922,2.4672647522050837e-06
W09,12.700000000000001,2,0.13333333333333333,0.20000000000000001,0.98969693433848194,0.010303065661518094,2.3323720860596426e-06
W09,12.700000000000001,3,0.20000000000000001,0.26666666666666666,0.98985760406970613,0.010142395930293939,2.1438816571141917e-06
W09,12.700000000000001,4,0.26666666666666666,0.33333333333333331,0.99007053185840566,0.0099294681415944101,1.9162894957025443e-06
W09,12.700000000000001,5,0.33333333333333331,0.40000000000000002,0.99033461431136638,0.0096653856886337701,1.6658212621560386e-06
W09,12.700000000000001,6,0.40000000000000002,0.46666666666666667,0.99064848400293237,0.0093515159970678705,1.4085309126648832e-06
W09,12.700000000000001,7,0.46666666666666667,0.53333333333333333,0.9910105170530441,0.0089894829469561698,1.158654702631263e-06
W09,12.700000000000001,8,0.53333333333333333,0.59999999999999998,0.99141884197282204,0.0085811580271782026,9.2744235967616304e-07
W09,12.700000000000001,9,0.59999999999999998,0.66666666666666663,0.99187134969322899,0.0081286503067711999,7.2256835356643798e-07
W09,12.700000000000001,10,0.66666666666666663,0.73333333333333328,0.99236570470396912,0.0076342952960311069,5.4810540245583978e-07
W09,12.700000000000001,11,0.73333333333333328,0.80000000000000004,0.99289935724150558,0.0071006427584945943,4.049475112704094e-07
W09,12.700000000000001,12,0.80000000000000004,0.8666666666666667,0.99346955647392221,0.0065304435260779645,2.9151710455886851e-07
W09,12.700000000000001,13,0.8666666666666667,0.93333333333333335,0.99407336463458429,0.0059266353654158568,2.045825789740907e-07
W09,12.700000000000001,14,0.93333333333333335,1,0.99470767205581667,0.0052923279441834375,1.4003986009291631e-07
W09,12.800000000000001,0,0,0.066666666666666666,0.99012411432540048,0.0098758856745996479,2.1531220334157504e-06
W09,12.800000000000001,1,0.066666666666666666,0.13333333333333333,0.99017500684895843,0.0098249931510415549,2.0933892129503256e-06
W09,12.800000000000001,2,0.13333333333333333,0.20000000000000001,0.99027652797530274,0.0097234720246973626,1.9789030933776165e-06
W09,12.800000000000001,3,0.20000000000000001,0.26666666666666666,0.99042815138424634,0.0095718486157536954,1.8189310920206974e-06
W09,12.800000000000001,4,0.26666666666666666,0.33333333333333331,0.99062909136937205,0.0093709086306281476,1.6257794981653494e-06
W09,12.800000000000001,5,0.33333333333333331,0.40000000000000002,0.99087830728823323,0.00912169271176708,1.4132221214076759e-06
W09,12.800000000000001,6,0.40000000000000002,0.46666666666666667,0.99117450937697327,0.008825490623027045,1.1948858646421231e-06
W09,12.800000000000001,7,0.46666666666666667,0.53333333333333333,0.99151616584792535,0.0084838341520749663,9.8285332340313826e-07
W09,12.800000000000001,8,0.53333333333333333,0.59999999999999998,0.99190151118840375,0.0080984888115964715,7.8667076028782459e-07
W09,12.800000000000001,9,0.59999999999999998,0.66666666666666663,0.99232855558489153,0.0076714444151087247,6.1284877275183447e-07
W09,12.800000000000001,10,0.66666666666666663,0.73333333333333328,0.99279509540609379,0.0072049045939063779,4.6484037079640747e-07
W09,12.800000000000001,11,0.73333333333333328,0.80000000000000004,0.9932987246877033,0.0067012753122967575,3.4340064762498282e-07
W09,12.800000000000001,12,0.80000000000000004,0.8666666666666667,0.99383684756866364,0.0061631524313364508,2.4718748384421413e-07
W09,12.800000000000001,13,0.8666666666666667,0.93333333333333335,0.9944066916317722,0.0055933083682278189,1.7345578515067536e-07
W09,12.800000000000001,14,0.93333333333333335,1,0.99500532210032344,0.0049946778996766365,1.1872095376067655e-07
W09,12.9,0,0,0.066666666666666666,0.99067972701315121,0.0093202729868491138,1.8266923627301609e-06
W09,12.9,1,0.066666666666666666,0.13333333333333333,0.99072775389897672,0.0092722461010236006,1.7760009142504115e-06
W09,12.9,2,0.13333333333333333,0.20000000000000001,0.99082355877970418,0.0091764412202960301,1.6788450688722296e-06
W09,12.9,3,0.20000000000000001,0.26666666666666666,0.99096664529307943,0.0090333547069208174,1.5430916393954059e-06
W09,12.9,4,0.26666666666666666,0.33333333333333331,0.99115627241894955,0.0088437275810507622,1.3791866328565499e-06
W09,12.9,5,0.33333333333333331,0.40000000000000002,0.9913914586386523,0.0086085413613479923,1.1988210696758221e-06
W09,12.9,6,0.40000000000000002,0.46666666666666667,0.99167098737671511,0.0083290126232851251,1.0135603579227632e-06
W09,12.9,7,0.46666666666666667,0.53333333333333333,0.99199341365308313,0.00800658634691713,8.3365809510041839e-07
W09,12.9,8,0.53333333333333333,0.59999999999999998,0.9923570718731819,0.0076429281268184067,6.6721419525790107e-07
W09,12.9,9,0.59999999999999998,0.66666666666666663,0.99276008468761678,0.0072399153123833115,5.1975141133507471e-07
W09,12.9,10,0.66666666666666663,0.73333333333333328,0.99320037286060758,0.0067996271393923752,3.9419718273837208e-07
W09,12.9,11,0.73333333333333328,0.80000000000000004,0.99367566609365743,0.0063243339063425328,2.9118936517055122e-07
W09,12.9,12,0.80000000000000004,0.8666666666666667,0.99418351475632205,0.0058164852436779326,2.0958644095427178e-07
W09,12.9,13,0.8666666666666667,0.93333333333333335,0.99472130247802348,0.0052786975219763933,1.4705695850277377e-07
W09,12.9,14,0.93333333333333335,1,0.99528625955339867,0.00471374044660125,1.0064268972908207e-07
W09,13,0,0,0.066666666666666666,0.99120411666724317,0.0087958833327570866,1.5496130343251277e-06
W09,13,1,0.066666666666666666,0.13333333333333333,0.99124943931800114,0.0087505606819991699,1.5065989786316407e-06
W09,13,2,0.13333333333333333,0.20000000000000001,0.99133984988666746,0.0086601501133328415,1.4241587169429976e-06
W09,13,3,0.20000000000000001,0.26666666666666666,0.99147488023350072,0.0085251197664995351,1.3089693236269313e-06
W09,13,4,0.26666666666666666,0.33333333333333331,0.99165383144128216,0.0083461685587180728,1.1698966769526921e-06
W09,13,5,0.33333333333333331,0.40000000000000002,0.99187577770626723,0.0081242222937329654,1.0168628042814946e-06
W09,13,6,0.40000000000000002,0.46666666666666667,0.99213957143475562,0.0078604285652444546,8.5968239059023148e-07
W09,13,7,0.46666666666666667,0.53333333333333333,0.9924438494818556,0.0075561505181443757,7.0705598344816732e-07
W09,13,8,0.53333333333333333,0.59999999999999998,0.99278704046766142,0.0072129595323385531,5.6585562177275166e-07
W09,13,9,0.59999999999999998,0.66666666666666663,0.99316737310931869,0.0068326268906813495,4.4076571478069816e-07
W09,13,10,0.66666666666666663,0.73333333333333328,0.99358288551310259,0.0064171144868973807,3.3426800058788606e-07
W09,13,11,0.73333333333333328,0.80000000000000004,0.99403143537639493,0.0059685646236049793,2.4690137276430305e-07
W09,13,12,0.80000000000000004,0.8666666666666667,0.99451071105349043,0.0054892889465094907,1.7769516246816338e-07
W09,13,13,0.8666666666666667,0.93333333333333335,0.99501824344044942,0.0049817565595504931,1.246695325919303e-07
W09,13,14,0.93333333333333335,1,0.99555141863252083,0.0044485813674790585,8.5313432042221717e-08
W09,13.100000000000001,0,0,0.066666666666666666,0.99169903253463609,0.0083009674653641181,1.3144509228642319e-06
W09,13.100000000000001,1,0.066666666666666666,0.13333333333333333,0.99174180325610539,0.0082581967438948786,1.277955139773388e-06
W09,13.100000000000001,2,0.13333333333333333,0.20000000000000001,0.99182712330536504,0.0081728766946351852,1.208008527231164e-06
W09,13.100000000000001,3,0.20000000000000001,0.26666666666666666,0.9919545511346981,0.00804544886530216,1.1102777025611837e-06
W09,13.100000000000001,4,0.26666666666666666,0.33333333333333331,0.99212342750192983,0.0078765724980703784,9.9228658955080325e-07
W09,13.100000000000001,5,0.33333333333333331,0.40000000000000002,0.99233287911317147,0.0076671208868285944,8.6245497156549574e-07
W09,13.100000000000001,6,0.40000000000000002,0.46666666666666667,0.99258182339948253,0.007418176600517544,7.2911095185879766e-07
W09,13.100000000000001,7,0.46666666666666667,0.53333333333333333,0.99286897437126997,0.0071310256287300134,5.9963652592750127e-07
W09,13.100000000000001,8,0.53333333333333333,0.59999999999999998,0.99319284949254394,0.0068071505074561714,4.7986146263874746e-07
W09,13.100000000000001,9,0.59999999999999998,0.66666666666666663,0.99355177751937362,0.0064482224806264674,3.7375877960282445e-07
W09,13.100000000000001,10,0.66666666666666663,0.73333333333333328,0.99394390725117665,0.0060560927488233721,2.8343227087546474e-07
W09,13.100000000000001,11,0.73333333333333328,0.80000000000000004,0.99436721714785925,0.0056327828521407532,2.0933728058477908e-07
W09,13.100000000000001,12,0.80000000000000004,0.8666666666666667,0.99481952576878707,0.0051804742312129906,1.5064860235382832e-07
W09,13.100000000000001,13,0.8666666666666667,0.93333333333333335,0.99529850299019751,0.0047014970098024651,1.0568522647465385e-07
W09,13.100000000000001,14,0.93333333333333335,1,0.99580168195579821,0.0041983180442016488,7.2315936949477205e-08
W09,13.200000000000001,0,0,0.066666666666666666,0.99216612666688542,0.0078338733331146972,1.1148869259431289e-06
W09,13.200000000000001,1,0.066666666666666666,0.13333333333333333,0.99220648918145016,0.0077935108185500993,1.0839245681009516e-06
W09,13.200000000000001,2,0.13333333333333333,0.20000000000000001,0.99228700538650805,0.0077129946134921797,1.0245837762716065e-06
W09,13.200000000000001,3,0.20000000000000001,0.26666666666666666,0.99240725879384306,0.0075927412061571496,9.4167310597537768e-07
W09,13.200000000000001,4,0.26666666666666666,0.33333333333333331,0.9925666275536611,0.0074333724463391867,8.4157696970173812e-07
W09,13.200000000000001,5,0.33333333333333331,0.40000000000000002,0.99276428786745696,0.0072357121325432091,7.314396165601859e-07
W09,13.200000000000001,6,0.40000000000000002,0.46666666666666667,0.992999218467713,0.0070007815322872743,6.1832703210222236e-07
W09,13.200000000000001,7,0.46666666666666667,0.53333333333333333,0.9932702061145311,0.0067297938854689824,5.0850189699843477e-07
W09,13.200000000000001,8,0.53333333333333333,0.59999999999999998,0.993575852057345,0.0064241479426551994,4.0690936520042621e-07
W09,13.200000000000001,9,0.59999999999999998,0.66666666666666663,0.99391457941123429,0.0060854205887658792,3.1691885169481146e-07
W09,13.200000000000001,10,0.66666666666666663,0.73333333333333328,0.99428464140052308,0.0057153585994772788,2.4031368327969359e-07
W09,13.200000000000001,11,0.73333333333333328,0.80000000000000004,0.99468413042558734,0.0053158695744127925,1.7747865566650634e-07
W09,13.200000000000001,12,0.80000000000000004,0.8666666666666667,0.99511098791086794,0.0048890120891323203,1.2771237362872069e-07
W09,13.200000000000001,13,0.8666666666666667,0.93333333333333335,0.99556301489217569,0.0044369851078245896,8.9587744264829899e-08
W09,13.200000000000001,14,0.93333333333333335,1,0.99603788329940102,0.003962116700599129,6.1296134944459529e-08
W09,13.300000000000001,0,0,0.066666666666666666,0.99260695920008124,0.0073930407999189627,9.4555011232875919e-07
W09,13.300000000000001,1,0.066666666666666666,0.13333333333333333,0.99264504913114882,0.0073549508688514256,9.1928454924447583e-07
W09,13.300000000000001,2,0.13333333333333333,0.20000000000000001,0.99272103201534434,0.0072789679846559426,8.689458947707014e-07
W09,13.300000000000001,3,0.20000000000000001,0.26666666666666666,0.99283451498297359,0.0071654850170267161,7.9861415779177894e-07
W09,13.300000000000001,4,0.26666666666666666,0.33333333333333331,0.99298491142975553,0.0070150885702447143,7.1370627816943131e-07
W09,13.300000000000001,5,0.33333333333333331,0.40000000000000002,0.99317144421646741,0.0068285557835328428,6.2028361428971542e-07
W09,13.300000000000001,6,0.40000000000000002,0.46666666666666667,0.99339314987259653,0.0066068501274038384,5.2434074568184437e-07
W09,13.300000000000001,7,0.46666666666666667,0.53333333333333333,0.99364888375957094,0.0063511162404292845,4.3119028749806185e-07
W09,13.300000000000001,8,0.53333333333333333,0.59999999999999998,0.99393732614698183,0.0060626738530184165,3.4502667167380392e-07
W09,13.300000000000001,9,0.59999999999999998,0.66666666666666663,0.99425698915590532,0.0057430108440948528,2.6870721673121833e-07
W09,13.300000000000001,10,0.66666666666666663,0.73333333333333328,0.99460622452564817,0.0053937754743521903,2.0374353428008362e-07
W09,13.300000000000001,11,0.73333333333333328,0.80000000000000004,0.99498323216254936,0.0050167678374509785,1.5046084045159759e-07
W09,13.300000000000001,12,0.80000000000000004,0.8666666666666667,0.99538606943079899,0.0046139305692013098,1.0826309287049532e-07
W09,13.300000000000001,13,0.8666666666666667,0.93333333333333335,0.99581266114490796,0.0041873388550921495,7.5938915756729916e-08
W09,13.300000000000001,14,0.93333333333333335,1,0.99626081022139656,0.0037391897786035028,5.1953596661938792e-08
W09,13.4,0,0,0.066666666666666666,0.99302300336604743,0.0069769966339527714,8.0187633955865141e-07
W09,13.4,1,0.066666666666666666,0.13333333333333333,0.99305894869504829,0.0069410513049520603,7.7959696816103995e-07
W09,13.4,2,0.13333333333333333,0.20000000000000001,0.99313065354085261,0.0068693464591478969,7.3689836719649681e-07
W09,13.4,3,0.20000000000000001,0.26666666666666666,0.99323774729692516,0.0067622527030752628,6.7724204836074224e-07
W09,13.4,4,0.26666666666666666,0.33333333333333331,0.99337967658471094,0.0066203234152895328,6.0522365234186798e-07
W09,13.4,5,0.33333333333333331,0.40000000000000002,0.99355570825522066,0.0064442917447797331,5.2598531353670486e-07
W09,13.4,6,0.40000000000000002,0.46666666666666667,0.99376493333575522,0.0062350666642452084,4.4461221202723284e-07
W09,13.4,7,0.46666666666666667,0.53333333333333333,0.99400627188209667,0.0059937281179035804,3.6561064891857443e-07
W09,13.4,8,0.53333333333333333,0.59999999999999998,0.99427847869420316,0.0057215213057970893,2.9253802931425112e-07
W09,13.4,9,0.59999999999999998,0.66666666666666663,0.99458014985357801,0.0054198501464222289,2.2781724846393978e-07
W09,13.4,10,0.66666666666666663,0.73333333333333328,0.99490973004192806,0.0050902699580721708,1.7272955123196564e-07
W09,13.4,11,0.73333333333333328,0.80000000000000004,0.99526552060226436,0.0047344793977358596,1.2754983019130241e-07
W09,13.4,12,0.80000000000000004,0.8666666666666667,0.99564568830431699,0.0043543116956832216,9.1771665634967752e-08
W09,13.4,13,0.8666666666666667,0.93333333333333335,0.99604827477548052,0.0039517252245196135,6.4366915086585236e-08
W09,13.4,14,0.93333333333333335,1,0.9964712065563841,0.0035287934436160134,4.4033431430957165e-08
W09,13.5,0,0,0.066666666666666666,0.99341565024573986,0.0065843497542603067,6.7998777523247303e-07
W09,13.5,1,0.066666666666666666,0.13333333333333333,0.99344957174326587,0.0065504282567343686,6.6109112902463819e-07
W09,13.5,2,0.13333333333333333,0.20000000000000001,0.99351723945178705,0.0064827605482133226,6.2487587761334163e-07
W09,13.5,3,0.20000000000000001,0.26666666666666666,0.99361830375269844,0.0063816962473018345,5.7427852822644217e-07
W09,13.5,4,0.26666666666666666,0.33333333333333331,0.9937522425923917,0.0062477574076085438,5.1319759763326585e-07
W09,13.5,5,0.33333333333333331,0.40000000000000002,0.99391836429962299,0.0060816357003773188,4.459950211447233e-07
W09,13.5,6,0.40000000000000002,0.46666666666666667,0.99411581129281534,0.0058841887071848925,3.7698417896750967e-07
W09,13.5,7,0.46666666666666667,0.53333333333333333,0.99434356464178131,0.0056564353582188543,3.0998713429502223e-07
W09,13.5,8,0.53333333333333333,0.59999999999999998,0.99460044944595849,0.0053995505540416038,2.4802079608535566e-07
W09,13.5,9,0.59999999999999998,0.66666666666666663,0.99488514099094716,0.0051148590090531205,1.931395597771282e-07
W09,13.5,10,0.66666666666666663,0.73333333333333328,0.99519617164593877,0.0048038283540614724,1.4642937003070014e-07
W09,13.5,11,0.73333333333333328,0.80000000000000004,0.99553193846554278,0.004468061534457439,1.0812260793012534e-07
W09,13.5,12,0.80000000000000004,0.8666666666666667,0.99589071145973451,0.004109288540265512,7.7789075944994495e-08
W09,13.5,13,0.8666666666666667,0.93333333333333335,0.99627064249473851,0.0037293575052615561,5.4556247889360651e-08
W09,13.5,14,0.93333333333333335,1,0.99666977478550867,0.0033302252144914281,3.7319404446530896e-08
W09,13.600000000000001,0,0,0.066666666666666666,0.99378621327576955,0.0062137867242307281,5.7659026698535318e-07
W09,13.600000000000001,1,0.066666666666666666,0.13333333333333333,0.99381822490832428,0.0061817750916759269,5.6056393812021518e-07
W09,13.600000000000001,2,0.13333333333333333,0.20000000000000001,0.9938820828102406,0.006117917189759515,5.2984988684630609e-07
W09,13.600000000000001,3,0.20000000000000001,0.26666666666666666,0.99397745715067209,0.0060225428493281188,4.8693902951695243e-07
W09,13.600000000000001,4,0.26666666666666666,0.33333333333333331,0.99410385541170343,0.0058961445882967523,4.3513822925415208e-07
W09,13.600000000000001,5,0.33333333333333331,0.40000000000000002,0.99426062503416179,0.0057393749658382603,3.7814729653489852e-07
W09,13.600000000000001,6,0.40000000000000002,0.46666666666666667,0.99444695690156615,0.0055530430984337843,3.1962466329093721e-07
W09,13.600000000000001,7,0.46666666666666667,0.53333333333333333,0.99466188963033364,0.0053381103696664659,2.6281180882176008e-07
W09,13.600000000000001,8,0.53333333333333333,0.59999999999999998,0.99490431463191387,0.0050956853680862255,2.1026709255349493e-07
W09,13.600000000000001,9,0.59999999999999998,0.66666666666666663,0.9951729819118611,0.0048270180881390167,1.6373235492912776e-07
W09,13.600000000000001,10,0.66666666666666663,0.73333333333333328,0.99546650657113667,0.0045334934288634374,1.2412797734516874e-07
W09,13.600000000000001,11,0.73333333333333328,0.80000000000000004,0.99578337597533961,0.0042166240246604599,9.1650423909909661e-08
W09,13.600000000000001,12,0.80000000000000004,0.8666666666666667,0.99612195755738686,0.0038780424426131162,6.5934307261560904e-08
W09,13.600000000000001,13,0.8666666666666667,0.93333333333333335,0.99648050721804515,0.003519492781954874,4.6239243109674001e-08
W09,13.600000000000001,14,0.93333333333333335,1,0.99685717828657228,0.0031428217134277904,3.162809025052031e-08
W09,13.700000000000001,0,0,0.066666666666666666,0.99413593251888666,0.0058640674811133338,4.8888594545629743e-07
W09,13.700000000000001,1,0.066666666666666666,0.13333333333333333,0.99416614183263241,0.0058338581673674922,4.752949046264991e-07
W09,13.700000000000001,2,0.13333333333333333,0.20000000000000001,0.99422640445330823,0.0057735955466916324,4.4924823128893328e-07
W09,13.700000000000001,3,0.20000000000000001,0.26666666666666666,0.99431640920800124,0.0056835907919987414,4.1285869489995253e-07
W09,13.700000000000001,4,0.26666666666666666,0.33333333333333331,0.99443569142981514,0.0055643085701849691,3.6893107390942368e-07
W09,13.700000000000001,5,0.33333333333333331,0.40000000000000002,0.99458363544372808,0.0054163645562719173,3.2060331961453656e-07
W09,13.700000000000001,6,0.40000000000000002,0.46666666666666667,0.99475947784196661,0.0052405221580333131,2.7097813338216762e-07
W09,13.700000000000001,7,0.46666666666666667,0.53333333333333333,0.99496231152019377,0.0050376884798060666,2.2280441048193032e-07
W09,13.700000000000001,8,0.53333333333333333,0.59999999999999998,0.99519109044334542,0.0048089095566544015,1.7825151802635289e-07
W09,13.700000000000001,9,0.59999999999999998,0.66666666666666663,0.99544463510899672,0.0045553648910030596,1.3879621302010478e-07
W09,13.700000000000001,10,0.66666666666666663,0.73333333333333328,0.99572163867602059,0.0042783613239794106,1.0521852929255992e-07
W09,13.700000000000001,11,0.73333333333333328,0.80000000000000004,0.9960206737262759,0.0039793262737239975,7.7684581619709553e-08
W09,13.700000000000001,12,0.80000000000000004,0.8666666666666667,0.99634019962658471,0.0036598003734152834,5.5884077275020098e-08
W09,13.700000000000001,13,0.8666666666666667,0.93333333333333335,0.99667857045696961,0.0033214295430303328,3.9188824662067108e-08
W09,13.700000000000001,14,0.93333333333333335,1,0.99703404346901425,0.0029659565309856036,2.6803907287026822e-08
W09,13.800000000000001,0,0,0.066666666666666666,0.99446597870910103,0.0055340212908988346,4.1449882215465093e-07
W09,13.800000000000001,1,0.066666666666666666,0.13333333333333333,0.99449448719191014,0.0055055128080898318,4.0297378169644697e-07
W09,13.800000000000001,2,0.13333333333333333,0.20000000000000001,0.99455135697329033,0.0054486430267095464,3.8088668186527639e-07
W09,13.800000000000001,3,0.20000000000000001,0.26666666666666666,0.99463629447441304,0.0053637055255868343,3.500294151572224e-07
W09,13.800000000000001,4,0.26666666666666666,0.33333333333333331,0.99474886129284623,0.0052511387071537165,3.1278072925771017e-07
W09,13.800000000000001,5,0.33333333333333331,0.40000000000000002,0.99488847653912016,0.0051115234608797491,2.7180184720053364e-07
