scenario_id,tau_left,tau_right,integral_J_u,integral_J_v,integral_q_body
W02,16.300000000000001,16.400000000000002,-2.9566503253475318e-06,2.9566503259581545e-06,0
W02,16.400000000000002,16.5,-2.7342915595029993e-06,2.7342915602246443e-06,0
W02,16.5,16.600000000000001,-2.5286555762060736e-06,2.5286555768166963e-06,0
W02,16.600000000000001,16.699999999999999,-2.3384847171459278e-06,2.3384847173124612e-06,0
W02,16.699999999999999,16.800000000000001,-2.1626159064647155e-06,2.1626159069088047e-06,0
W02,16.800000000000001,16.900000000000002,-1.9999735405562546e-06,1.9999735411113662e-06,0
W02,16.900000000000002,17,-1.8495629070525155e-06,1.8495629074966047e-06,0
W02,17,17.100000000000001,-1.7104641029108691e-06,1.7104641030218914e-06,0
W02,17.100000000000001,17.199999999999999,-1.5818264065270426e-06,1.5818264068601096e-06,0
W02,17.199999999999999,17.300000000000001,-1.4628630767288264e-06,1.4628630770063822e-06,0
W02,17.300000000000001,17.400000000000002,-1.3528465400702849e-06,1.3528465403478407e-06,0
W02,17.400000000000002,17.5,-1.2511039415019631e-06,1.2511039418905412e-06,0
W02,17.5,17.600000000000001,-1.1570130285520897e-06,1.15701302905169e-06,0
W02,17.600000000000001,17.699999999999999,-1.0699983462592044e-06,1.0699983465922713e-06,0
W02,17.699999999999999,17.800000000000001,-9.8952771687699226e-07,9.8952771732108147e-07,0
W02,17.800000000000001,17.900000000000002,-9.1510898725388756e-07,9.1510898753144332e-07,0
W02,17.900000000000002,18,-8.4628701524369632e-07,8.4628701585431898e-07,0
W02,18,18.100000000000001,-7.8264089042878737e-07,7.8264089053980967e-07,0
W02,18.100000000000001,18.199999999999999,-7.2378135551609546e-07,7.2378135573814006e-07,0
W02,18.199999999999999,18.300000000000001,-6.6934842946064776e-07,6.6934842968269237e-07,0
W02,18.300000000000001,18.400000000000002,-6.1900920289570394e-07,6.1900920300672624e-07,0
W02,18.400000000000002,18.5,-5.7245580353804115e-07,5.7245580387110806e-07,0
W02,18.5,18.600000000000001,-5.2940351386032702e-07,5.2940351419339393e-07,0
W02,18.600000000000001,18.699999999999999,-4.8958902859608244e-07,4.8958902870710475e-07,0
W02,18.699999999999999,18.800000000000001,-4.527688435285171e-07,4.527688435285171e-07,0
W02,18.800000000000001,18.900000000000002,-4.1871776890189949e-07,4.1871776912394409e-07,0
W02,18.900000000000002,19,-3.872275493588262e-07,3.872275496918931e-07,0
W02,19,19.100000000000001,-3.5810559390059282e-07,3.5810559401161512e-07,0
W02,19.100000000000001,19.200000000000003,-3.3117379322211704e-07,3.3117379322211704e-07,0
W02,19.200000000000003,19.300000000000001,-3.0626743374728704e-07,3.0626743396933165e-07,0
W02,19.300000000000001,19.400000000000002,-2.8323418943543288e-07,2.8323418954645518e-07,0
W02,19.400000000000002,19.5,-2.6193319080380917e-07,2.6193319091483147e-07,0
W02,19.5,19.600000000000001,-2.4223416134061537e-07,2.4223416134061537e-07,0
W02,19.600000000000001,19.700000000000003,-2.2401662380655551e-07,2.2401662391757782e-07,0
W02,19.700000000000003,19.800000000000001,-2.0716915977159189e-07,2.071691598826142e-07,0
W02,19.800000000000001,19.900000000000002,-1.9158873121316589e-07,1.9158873121316589e-07,0
W02,19.900000000000002,20,-1.771800494099196e-07,1.7718004952094191e-07,0
W03,0,0.10000000000000001,-0.0011938402355061808,0.0011938402355061791,0.030235343260214341
W03,0.10000000000000001,0.20000000000000001,-0.003614200662298716,0.0036142006622987056,0.036939599905441885
W03,0.20000000000000001,0.30000000000000004,-0.0062829538142681442,0.006282953814268139,0.044013859361698202
W03,0.30000000000000004,0.40000000000000002,-0.009269686962486064,0.0092696869624860536,0.051167659887656855
W03,0.40000000000000002,0.5,-0.012571204507444995,0.012571204507444995,0.058072756068766329
W03,0.5,0.60000000000000009,-0.016145925543947434,0.016145925543947448,0.064399959829680165
W03,0.60000000000000009,0.70000000000000007,-0.019925924790713798,0.019925924790713756,0.069860286811176842
W03,0.70000000000000007,0.80000000000000004,-0.023826032614623932,0.023826032614623932,0.074241328480064039
W03,0.80000000000000004,0.90000000000000002,-0.027752740215223837,0.027752740215223837,0.077430539411242894
W03,0.90000000000000002,1,-0.031612973623403873,0.031612973623403873,0.079420703135963722
W03,1,1.1000000000000001,-0.035321872013398814,0.035321872013398814,0.080297849757689166
W03,1.1000000000000001,1.2000000000000002,-0.038808627679647378,0.038808627679647378,0.080216365039799231
W03,1.2000000000000002,1.3,-0.042019832111746092,0.042019832111746036,0.079368319376236118
W03,1.3,1.4000000000000001,-0.044920300314796269,0.044920300314796269,0.077953878512852848
W03,1.4000000000000001,1.5,-0.047491794296115664,0.047491794296115664,0.076157657242523102
W03,1.5,1.6000000000000001,-0.049730318003480323,0.049730318003480323,0.074133242873234417
W03,1.6000000000000001,1.7000000000000002,-0.05164269473833899,0.05164269473833899,0.071995844893240513
W03,1.7000000000000002,1.8,-0.053243039513162838,0.053243039513162949,0.069821531233239753
W03,1.8,1.9000000000000001,-0.054549551555976517,0.054549551555976517,0.067650949465765109
W03,1.9000000000000001,2,-0.055581871956636886,0.055581871956636886,0.065495441932507781
W03,2,2.1000000000000001,-0.056209825131456448,0.056209825131456448,0.060716063621964356
W03,2.1000000000000001,2.2000000000000002,-0.05618237490278255,0.05618237490278255,0.05473307156525542
W03,2.2000000000000002,2.3000000000000003,-0.05574110464718085,0.05574110464718085,0.050209854419181577
W03,2.3000000000000003,2.4000000000000004,-0.055032585768337694,0.055032585768337694,0.046558346242585813
W03,2.4000000000000004,2.5,-0.054134306281806377,0.054134306281806377,0.043434176895619681
W03,2.5,2.6000000000000001,-0.053093451987537676,0.053093451987537676,0.040630522966315086
W03,2.6000000000000001,2.7000000000000002,-0.05194054443910856,0.05194054443910856,0.038021508586994601
W03,2.7000000000000002,2.8000000000000003,-0.050696070765789303,0.050696070765789303,0.03553066639350777
W03,2.8000000000000003,2.9000000000000004,-0.049374284632751619,0.049374284632751619,0.033112748657267099
W03,2.9000000000000004,3,-0.047985572323013592,0.047985572323013592,0.0307429176234566
W03,3,3.1000000000000001,-0.046537993350039386,0.046537993350039386,0.028410119942166467
W03,3.1000000000000001,3.2000000000000002,-0.045038312773792999,0.045038312773792999,0.026112866782411093
W03,3.2000000000000002,3.3000000000000003,-0.043492704818021366,0.043492704818021366,0.023856398292330994
W03,3.3000000000000003,3.4000000000000004,-0.04190723291858145,0.04190723291858145,0.02165063434778447
W03,3.4000000000000004,3.5,-0.040288168327239138,0.040288168327239138,0.019508562092259263
W03,3.5,3.6000000000000001,-0.038642184181772787,0.038642184181772787,0.017444864753373146
W03,3.6000000000000001,3.7000000000000002,-0.036976447640348242,0.036976447640348242,0.015474696383105835
W03,3.7000000000000002,3.8000000000000003,-0.035298625396456229,0.035298625396456229,0.013612573776405457
W03,3.8000000000000003,3.9000000000000004,-0.033616815216120255,0.033616815216120255,0.011871399388814208
W03,3.9000000000000004,4,-0.031939416340191595,0.031939416340191595,0.010261651895901114
W03,4,4.1000000000000005,-0.030274953279264549,0.030274953279264549,0.0087907866187388883
W03,4.1000000000000005,4.2000000000000002,-0.028631869518817243,0.028631869518817243,0.0074628791582935783
W03,4.2000000000000002,4.2999999999999998,-0.02701830899229285,0.02701830899229285,0.0062785262491882321
W03,4.2999999999999998,4.4000000000000004,-0.025441903208170746,0.025441903208170746,0.0052349932689588208
W03,4.4000000000000004,4.5,-0.023909580332797331,0.023909580332797331,0.0043265736512796416
W03,4.5,4.6000000000000005,-0.022427409412022925,0.022427409412022925,0.0035451065722915676
W03,4.6000000000000005,4.7000000000000002,-0.02100048866296822,0.02100048866296822,0.0028805889238416871
W03,4.7000000000000002,4.8000000000000007,-0.019632881989760653,0.019632881989760653,0.0023218167532221834
W03,4.8000000000000007,4.9000000000000004,-0.018327603233781131,0.018327603233781131,0.0018569989293073519
W03,4.9000000000000004,5,-0.017086643730620965,0.017086643730620965,0.0014742992105087893
W03,5,5.1000000000000005,-0.015911035894020653,0.015911035894020653,0.0011622789642249387
W03,5.1000000000000005,5.2000000000000002,-0.014800943933668709,0.014800943933668709,0.00091022856733102842
W03,5.2000000000000002,5.3000000000000007,-0.013755772381114806,0.013755772381114806,0.00070838882911949952
W03,5.3000000000000007,5.4000000000000004,-0.012774283633545824,0.012774283633545824,0.00054807344597262997
W03,5.4000000000000004,5.5,-0.011854716936924081,0.011854716936923637,0.000421709271462678
W03,5.5,5.6000000000000005,-0.010994902812755392,0.010994902812755392,0.00032281349591678499
W03,5.6000000000000005,5.7000000000000002,-0.010192368620377756,0.010192368620377756,0.00024592648145427276
W03,5.7000000000000002,5.8000000000000007,-0.0094444325379916538,0.0094444325379916538,0.00018651690587634384
W03,5.8000000000000007,5.9000000000000004,-0.0087482846134709913,0.0087482846134709913,0.00014087286473563054
W03,5.9000000000000004,6,-0.0081010546190651844,0.0081010546190651844,0.00010598931837879633
W03,6,6.1000000000000005,-0.0074998672326960225,0.0074998672326960225,7.9459192704689485e-05
W03,6.1000000000000005,6.2000000000000002,-0.0069418855880079011,0.0069418855880079011,5.9372801549661958e-05
W03,6.2000000000000002,6.3000000000000007,-0.0064243445290146362,0.0064243445290146362,4.4228157701775572e-05
W03,6.3000000000000007,6.4000000000000004,-0.0059445750241342576,0.0059445750241342576,3.2853179624314777e-05
W03,6.4000000000000004,6.5,-0.0055000211878404315,0.0055000211878404315,2.4339722800803543e-05
W03,6.5,6.6000000000000005,-0.0050882512686036829,0.0050882512686036829,1.7988681571878828e-05
W03,6.6000000000000005,6.7000000000000002,-0.0047069638243888434,0.0047069638243888434,1.3265026854059059e-05
W03,6.7000000000000002,6.8000000000000007,-0.004353990147211606,0.004353990147211606,9.7614826508607422e-06
W03,6.8000000000000007,6.9000000000000004,-0.0040272938345964349,0.0040272938345964349,7.1695282790606996e-06
W03,6.9000000000000004,7,-0.0037249682499500558,0.0037249682499500558,5.2564882881966923e-06
W03,7,7.1000000000000005,-0.0034452324725520178,0.0034452324725520178,3.8475969490470163e-06
W03,7.1000000000000005,7.2000000000000002,-0.003186426214570881,0.003186426214570881,2.8120705057865791e-06
W03,7.2000000000000002,7.3000000000000007,-0.0029470040776848894,0.0029470040776848894,2.0523693438079249e-06
W03,7.3000000000000007,7.4000000000000004,-0.0027255294349601833,0.0027255294349601833,1.495972585363603e-06
W03,7.4000000000000004,7.5,-0.00252066815302876,0.00252066815302876,1.0891135566737375e-06
W03,7.5,7.6000000000000005,-0.0023311823129084086,0.0023311823129084086,7.9203335401345498e-07
W03,7.6000000000000005,7.7000000000000002,-0.0021559240434418925,0.0021559240434418925,5.7540140385725635e-07
W03,7.7000000000000002,7.8000000000000007,-0.0019938295465884437,0.0019938295465884437,4.1762750702112328e-07
W03,7.8000000000000007,7.9000000000000004,-0.0018439133674650332,0.0018439133674650332,3.0285101382254709e-07
W03,7.9000000000000004,8,-0.0017052629419505028,0.0017052629419505028,2.1944181716193611e-07
W03,8,8.0999999999999996,-0.00157703343976201,0.00157703343976201,1.5888637405758743e-07
W03,8.0999999999999996,8.2000000000000011,-0.0014584429101540675,0.0014584429101540675,1.1496225549301187e-07
W03,8.2000000000000011,8.3000000000000007,-0.0013487677293557709,0.0013487677293557709,8.3128105288210463e-08
W03,8.3000000000000007,8.4000000000000004,-0.0012473383436053531,0.0012473383436055752,6.0073829466489315e-08
W03,8.4000000000000004,8.5,-0.0011535352977285473,0.0011535352977283253,4.3389725146170122e-08
W03,8.5,8.5999999999999996,-0.0010667855369352885,0.0010667855369352885,3.1323512228453865e-08
W03,8.5999999999999996,8.7000000000000011,-0.00098655896803490073,0.00098655896803490073,2.2602289817541532e-08
W03,8.7000000000000011,8.8000000000000007,-0.00091236526552629371,0.00091236526552629371,1.6302271976798011e-08
W03,8.8000000000000007,8.9000000000000004,-0.00084375090783361806,0.00084375090783361806,1.1753617190635168e-08
W03,8.9000000000000004,9,-0.00078029642909727137,0.00078029642909727137,8.4710189973691286e-09
W03,9,9.0999999999999996,-0.00072161387225744278,0.00072161387225744278,6.1031304454672863e-09
W03,9.0999999999999996,9.2000000000000011,-0.0006673444297953246,0.0006673444297953246,4.3957544271222559e-09
W03,9.2000000000000011,9.3000000000000007,-0.0006171562590258084,0.0006171562590258084,3.1651061771498235e-09
W03,9.3000000000000007,9.4000000000000004,-0.00057074245965127446,0.00057074245965127446,2.2783830377903769e-09
W03,9.4000000000000004,9.5,-0.00052781920187983111,0.00052781920187983111,1.639675728526413e-09
W03,9.5,9.6000000000000014,-0.0004881239942633453,0.0004881239942633453,1.1797482990516528e-09
W03,9.6000000000000014,9.7000000000000011,-0.0004514140809694922,0.0004514140809694922,8.4865114935439578e-10
W03,9.7000000000000011,9.8000000000000007,-0.00041746495905936598,0.00041746495905981007,6.1035398957187681e-10
W03,9.8000000000000007,9.9000000000000004,-0.00038606900682069956,0.00038606900682069956,4.3889381018402673e-10
W03,9.9000000000000004,10,-0.00035703421498900489,0.00035703421498900489,3.1554558965751767e-10
W03,10,10.100000000000001,-0.00033018301314680087,0.00033018301314680087,2.2682855593814111e-10
W03,10.100000000000001,10.200000000000001,-0.00030535118424079855,0.00030535118424079855,1.6303136618489589e-10
W03,10.200000000000001,10.300000000000001,-0.00028238686062542762,0.00028238686062542762,1.1716227987790262e-10
W03,10.300000000000001,10.4,-0.00026114959551204464,0.00026114959551204464,8.4188434001930545e-11
W03,10.4,10.5,-0.00024150950420698258,0.00024150950420698258,6.0486948783022854e-11
W03,10.5,10.600000000000001,-0.00022334646988286799,0.00022334646988286799,4.3455017362248327e-11
W03,10.600000000000001,10.700000000000001,-0.00020654940904685226,0.00020654940904685226,3.1214586471151051e-11
W03,10.700000000000001,10.800000000000001,-0.00019101559225154219,0.00019101559225154219,2.2420953982305036e-11
W03,10.800000000000001,10.9,-0.00017665001583444528,0.00017665001583444528,1.610267474916327e-11
W03,10.9,11,-0.00016336482094447824,0.00016336482094447824,1.1564305069100556e-11
W03,11,11.100000000000001,-0.00015107875620623545,0.00015107875620667954,8.304912313406021e-12
W03,11.100000000000001,11.200000000000001,-0.00013971668083012645,0.00013971668083012645,5.9616755976321656e-12
W03,11.200000000000001,11.300000000000001,-0.00012920910505176408,0.00012920910505176408,4.2790215815102783e-12
W03,11.300000000000001,11.4,-0.00011949176516168336,0.00011949176516168336,3.0753177782116836e-12
W03,11.4,11.5,-0.00011050523046862715,0.00011050523046862715,2.2095658636089865e-12
W03,11.5,11.600000000000001,-0.00010219453983562055,0.00010219453983562055,1.5871748360041238e-12
W03,11.600000000000001,11.700000000000001,-9.450886554573934e-05,9.450886554573934e-05,1.1386447340555605e-12
W03,11.700000000000001,11.800000000000001,-8.7401202435888337e-05,8.7401202435888337e-05,8.1734619072904025e-13
W03,11.800000000000001,11.9,-8.0828080430750404e-05,8.0828080430750404e-05,5.8708593542178278e-13
W03,11.9,12,-7.474929866679858e-05,7.474929866679858e-05,4.2121861554278439e-13
W03,12,12.100000000000001,-6.9127679647618123e-05,6.9127679647618123e-05,3.0242475190789264e-13
W03,12.100000000000001,12.200000000000001,-6.3928841850913187e-05,6.3928841850913187e-05,2.1693757901175559e-13
W03,12.200000000000001,12.300000000000001,-5.9120989461591833e-05,5.9120989461591833e-05,1.5609735726229701e-13
W03,12.300000000000001,12.4,-5.4674717914204862e-05,5.4674717914204862e-05,1.1124434706744069e-13
W03,12.4,12.5,-5.0562834048584193e-05,5.0562834048584193e-05,8.0602191587786365e-14
W03,12.5,12.600000000000001,-4.6760189797101503e-05,4.6760189797101503e-05,5.6621374255882984e-14
W03,12.600000000000001,12.700000000000001,-4.3243528395242592e-05,4.3243528395242592e-05,4.1522341120980855e-14
W03,12.700000000000001,12.800000000000001,-3.9991342123846252e-05,3.9991342123846252e-05,3.1308289294429414e-14
W03,12.800000000000001,12.9,-3.6983740786755703e-05,3.6983740786755703e-05,1.865174681370263e-14
W03,12.9,13,-3.4202330052135466e-05,3.4202330052135466e-05,1.5543122344752192e-14
W03,13,13.100000000000001,-3.163009896023361e-05,3.163009896023361e-05,1.5543122344752192e-14
W03,13.100000000000001,13.200000000000001,-2.9251315879719186e-05,2.9251315879719186e-05,7.9936057773011271e-15
W03,13.200000000000001,13.300000000000001,-2.7051432301528067e-05,2.7051432301972156e-05,0
W03,13.300000000000001,13.4,-2.5016993853377301e-05,2.5016993853377301e-05,0
W03,13.4,13.5,-2.313555801780609e-05,2.3135558018028135e-05,0
W03,13.5,13.600000000000001,-2.1395618030162211e-05,2.1395618030384256e-05,0
W03,13.600000000000001,13.700000000000001,-1.9786532512000576e-05,1.9786532512000576e-05,0
W03,13.700000000000001,13.800000000000001,-1.8298460382037973e-05,1.8298460382037973e-05,0
W03,13.800000000000001,13.9,-1.6922300666966095e-05,1.6922300667410184e-05,0
W03,13.9,14,-1.5649636848635851e-05,1.5649636848635851e-05,0
W03,14,14.100000000000001,-1.447268538323776e-05,1.4472685383681849e-05,0
W03,14.100000000000001,14.200000000000001,-1.3384248094938656e-05,1.3384248095382745e-05,0
W03,14.200000000000001,14.300000000000001,-1.2377668160867827e-05,1.2377668161311917e-05,0
W03,14.300000000000001,14.4,-1.1446789391689194e-05,1.1446789392133283e-05,0
W03,14.4,14.5,-1.0585918579941733e-05,1.0585918580385822e-05,0
W03,14.5,14.600000000000001,-9.7897906892185915e-06,9.7897906901067699e-06,0
W03,14.600000000000001,14.700000000000001,-9.0535366399357997e-06,9.0535366403798889e-06,0
W03,14.700000000000001,14.800000000000001,-8.3726535420325376e-06,8.3726535420325376e-06,0
W03,14.800000000000001,14.9,-7.7429771498938038e-06,7.742977150337893e-06,0
W03,14.9,15,-7.1606563971648995e-06,7.1606563976089888e-06,0
W03,15,15.100000000000001,-6.6221298413715601e-06,6.6221298413715601e-06,0
W03,15.100000000000001,15.200000000000001,-6.1241038802339887e-06,6.1241038806780779e-06,0
W03,15.200000000000001,15.300000000000001,-5.6635326148857246e-06,5.6635326148857246e-06,0
W03,15.300000000000001,15.4,-5.2375992152242645e-06,5.2375992156683537e-06,0
W03,15.4,15.5,-4.8436986963551476e-06,4.8436986963551476e-06,0
W03,15.5,15.600000000000001,-4.4794219822286152e-06,4.4794219826727044e-06,0
W03,15.600000000000001,15.700000000000001,-4.1425411771989218e-06,4.1425411771989218e-06,0
W03,15.700000000000001,15.800000000000001,-3.8309959335958155e-06,3.8309959335958155e-06,0
W03,15.800000000000001,15.9,-3.5428808609072604e-06,3.5428808609072604e-06,0
W03,15.9,16,-3.2764338571134033e-06,3.2764338571134033e-06,0
W03,16,16.100000000000001,-3.0300253515136433e-06,3.0300253519577325e-06,0
W03,16.100000000000001,16.199999999999999,-2.8021483200468822e-06,2.8021483200468822e-06,0
W03,16.199999999999999,16.300000000000001,-2.5914090810985613e-06,2.5914090810985613e-06,0
W03,16.300000000000001,16.400000000000002,-2.3965187625485385e-06,2.3965187629926277e-06,0
W03,16.400000000000002,16.5,-2.2162854254048625e-06,2.2162854254048625e-06,0
W03,16.5,16.600000000000001,-2.049606771414858e-06,2.049606771414858e-06,0
W03,16.600000000000001,16.699999999999999,-1.8954634075640797e-06,1.8954634075640797e-06,0
W03,16.699999999999999,16.800000000000001,-1.7529125959647729e-06,1.7529125959647729e-06,0
W03,16.800000000000001,16.900000000000002,-1.6210825053430966e-06,1.6210825053430966e-06,0
W03,16.900000000000002,17,-1.4991668684238846e-06,1.4991668684238846e-06,0
W03,17,17.100000000000001,-1.3864200574253971e-06,1.3864200574253971e-06,0
W03,17.100000000000001,17.199999999999999,-1.2821525186001992e-06,1.2821525186001992e-06,0
W03,17.199999999999999,17.300000000000001,-1.18572655738447e-06,1.18572655738447e-06,0
W03,17.300000000000001,17.400000000000002,-1.0965524355199818e-06,1.0965524355199818e-06,0
W03,17.400000000000002,17.5,-1.0140847710449208e-06,1.0140847710449208e-06,0
W03,17.5,17.600000000000001,-9.3781919585644857e-07,9.3781919585644857e-07,0
W03,17.600000000000001,17.699999999999999,-8.6728927262136324e-07,8.6728927262136324e-07,0
W03,17.699999999999999,17.800000000000001,-8.0206364594381796e-07,8.0206364594381796e-07,0
W03,17.800000000000001,17.900000000000002,-7.4174339892429941e-07,7.4174339892429941e-07,0
W03,17.900000000000002,18,-6.8595961333350886e-07,6.8595961333350886e-07,0
W03,18,18.100000000000001,-6.3437111896824661e-07,6.3437111896824661e-07,0
W03,18.100000000000001,18.199999999999999,-5.8666240732030417e-07,5.8666240732030417e-07,0
W03,18.199999999999999,18.300000000000001,-5.4254169157275101e-07,5.4254169157275101e-07,0
W03,18.300000000000001,18.400000000000002,-5.0173913201945197e-07,5.0173913201945197e-07,0
W03,18.400000000000002,18.5,-4.6400518316502826e-07,4.6400518316502826e-07,0
W03,18.5,18.600000000000001,-4.2910906383752945e-07,4.2910906383752945e-07,0
W03,18.600000000000001,18.699999999999999,-3.9683735408857501e-07,3.9683735408857501e-07,0
W03,18.699999999999999,18.800000000000001,-3.6699268024520393e-07,3.6699268024520393e-07,0
W03,18.800000000000001,18.900000000000002,-3.3939251431469586e-07,3.3939251431469586e-07,0
W03,18.900000000000002,19,-3.1386805621202996e-07,3.1386805621202996e-07,0
W03,19,19.100000000000001,-2.9026319658953526e-07,2.9026319658953526e-07,0
W03,19.100000000000001,19.200000000000003,-2.6843357270323054e-07,2.6843357270323054e-07,0
W03,19.200000000000003,19.300000000000001,-2.4824567246284346e-07,2.4824567246284346e-07,0
W03,19.300000000000001,19.400000000000002,-2.2957603151851913e-07,2.2957603196260834e-07,0
W03,19.400000000000002,19.5,-2.123104652085317e-07,2.123104652085317e-07,0
W03,19.5,19.600000000000001,-1.9634337800056301e-07,1.9634337800056301e-07,0
W03,19.600000000000001,19.700000000000003,-1.8157711734190229e-07,1.8157711734190229e-07,0
W03,19.700000000000003,19.800000000000001,-1.6792137191856682e-07,1.6792137191856682e-07,0
W03,19.800000000000001,19.900000000000002,-1.5529262498148455e-07,1.5529262498148455e-07,0
W03,19.900000000000002,20,-1.4361363920301073e-07,1.4361363920301073e-07,0
W04,0,0.10000000000000001,-0.0011089156364895375,0.001108915636489538,0.027240814602707875
W04,0.10000000000000001,0.20000000000000001,-0.0030387553365242735,0.003038755336524273,0.027590211541310774
W04,0.20000000000000001,0.30000000000000004,-0.0047534304233526649,0.0047534304233526684,0.027938417885122774
W04,0.30000000000000004,0.40000000000000002,-0.0063434042624539236,0.0063434042624539271,0.028282803613637011
W04,0.40000000000000002,0.5,-0.0078411800766060094,0.0078411800766059955,0.028622002025941451
W04,0.5,0.60000000000000009,-0.0092614994080269727,0.0092614994080269519,0.02895509837191973
W04,0.60000000000000009,0.70000000000000007,-0.010612201128433758,0.010612201128433744,0.029281340373329745
W04,0.70000000000000007,0.80000000000000004,-0.011898307283990647,0.011898307283990661,0.029600024171142603
W04,0.80000000000000004,0.90000000000000002,-0.013123615241640935,0.013123615241640962,0.029910450871187877
W04,0.90000000000000002,1,-0.014291320671128996,0.014291320671129051,0.03021191166583781
W04,1,1.1000000000000001,-0.015404263651357233,0.015404263651357206,0.03050368443110052
W04,1.1000000000000001,1.2000000000000002,-0.016465029183760763,0.016465029183760763,0.03078503466945165
W04,1.2000000000000002,1.3,-0.017475991173533573,0.017475991173533656,0.031055218486458702
W04,1.3,1.4000000000000001,-0.018439335082443137,0.018439335082443192,0.031313485901223181
W04,1.4000000000000001,1.5,-0.019357072388142743,0.019357072388142743,0.031559084083384037
W04,1.5,1.6000000000000001,-0.020231051657491061,0.020231051657491061,0.031791260485759198
W04,1.6000000000000001,1.7000000000000002,-0.021062968202502058,0.021062968202502058,0.032009265697657052
W04,1.7000000000000002,1.8,-0.021854373094936708,0.021854373094936708,0.032212355894302158
W04,1.8,1.9000000000000001,-0.022606681932736988,0.022606681932737044,0.032399794688671935
W04,1.9000000000000001,2,-0.023321182944731123,0.023321182944731123,0.032570854887132961
W04,2,2.1000000000000001,-0.02399904491704391,0.02399904491704391,0.032724819669219585
W04,2.1000000000000001,2.2000000000000002,-0.024641324823621358,0.024641324823621358,0.032860983320935011
W04,2.2000000000000002,2.3000000000000003,-0.025248975065855273,0.025248975065855273,0.0329786516335
W04,2.3000000000000003,2.4000000000000004,-0.025822850291084887,0.025822850291084887,0.033077142036725959
W04,2.4000000000000004,2.5,-0.026363713875638628,0.026363713875638628,0.033155783408970851
W04,2.5,2.6000000000000001,-0.026872244203065832,0.026872244203065832,0.033213915422950713
W04,2.6000000000000001,2.7000000000000002,-0.027349040323745299,0.027349040323745299,0.033250888017599567
W04,2.7000000000000002,2.8000000000000003,-0.027794627390155258,0.027794627390155258,0.033266060569832612
W04,2.8000000000000003,2.9000000000000004,-0.028209461755236531,0.028209461755236531,0.033258800977611136
W04,2.9000000000000004,3,-0.028593935737534437,0.028593935737534437,0.03322848473015938
W04,3,3.1000000000000001,-0.02894838198871863,0.02894838198871863,0.033174494172319768
W04,3.1000000000000001,3.2000000000000002,-0.029273077605841635,0.029273077605841635,0.033096217876726897
W04,3.2000000000000002,3.3000000000000003,-0.029568248092153082,0.029568248092153082,0.032993050049695993
W04,3.3000000000000003,3.4000000000000004,-0.029834070902399978,0.029834070902399978,0.032864390525076281
W04,3.4000000000000004,3.5,-0.030070678874143275,0.030070678874143275,0.032709645027707568
W04,3.5,3.6000000000000001,-0.030278163503559608,0.030278163503559608,0.032528225900594343
W04,3.6000000000000001,3.7000000000000002,-0.030456578131231593,0.030456578131231593,0.032319553329932749
W04,3.7000000000000002,3.8000000000000003,-0.030605940951641042,0.030605940951641042,0.03208305741444728
W04,3.8000000000000003,3.9000000000000004,-0.030726238048776056,0.030726238048775834,0.031818180915524019
W04,3.9000000000000004,4,-0.030817426534698322,0.030817426534698322,0.031524382689422925
W04,4,4.1000000000000005,-0.030879437647880481,0.030879437647880481,0.031201142300624651
W04,4.1000000000000005,4.2000000000000002,-0.030912180034798009,0.030912180034797787,0.030847965624255735
W04,4.2000000000000002,4.2999999999999998,-0.030915543239528942,0.030915543239528942,0.030464391592762929
W04,4.2999999999999998,4.4000000000000004,-0.030889401514336612,0.030889401514336612,0.03005000005107239
W04,4.4000000000000004,4.5,-0.030833617835753557,0.030833617835753557,0.029604421246792967
W04,4.5,4.6000000000000005,-0.030748048388679061,0.030748048388679283,0.029127346636659723
W04,4.6000000000000005,4.7000000000000002,-0.030632547563250512,0.030632547563250512,0.02861854107153583
W04,4.7000000000000002,4.8000000000000007,-0.030486973415752239,0.030486973415752239,0.02807785670730345
W04,4.8000000000000007,4.9000000000000004,-0.030311193734914976,0.030311193734914976,0.027505248523554515
W04,4.9000000000000004,5,-0.030105092782670262,0.030105092782670262,0.026900791411050173
W04,5,5.1000000000000005,-0.029868578836843351,0.029868578836843351,0.026264698507058259
W04,5.1000000000000005,5.2000000000000002,-0.029601592349069783,0.029601592349069783,0.025597341333200685
W04,5.2000000000000002,5.3000000000000007,-0.029304114990472918,0.029304114990472918,0.024899270904645388
W04,5.3000000000000007,5.4000000000000004,-0.028976179527098189,0.028976179527098189,0.024171239631098018
W04,5.4000000000000004,5.5,-0.028617880476928592,0.028617880476928592,0.023414223716196725
W04,5.5,5.6000000000000005,-0.028229385497025028,0.028229385497025028,0.022629445607285525
W04,5.6000000000000005,5.7000000000000002,-0.027810947483484894,0.027810947483484894,0.021818395649787936
W04,5.7000000000000002,5.8000000000000007,-0.027362917332496739,0.027362917332496739,0.020982851777351597
W04,5.8000000000000007,5.9000000000000004,-0.026885756955983275,0.026885756955983275,0.020124897153663612
W04,5.9000000000000004,6,-0.026380052566386425,0.026380052566386425,0.019246933863394933
W04,6,6.1000000000000005,-0.025846527852463996,0.025846527852463996,0.018351691656971481
W04,6.1000000000000005,6.2000000000000002,-0.02528605671389883,0.02528605671389883,0.017442230323054142
W04,6.2000000000000002,6.3000000000000007,-0.024699675055011916,0.024699675055011916,0.016521934750938438
