source_row,time_min,temperature_c,dta_uv,mass_ug,dtg_ug_min,time_s,temperature_k,mass_kg
9211,76.533333333333331,787.77551269531295,12.9303147792816,2528.9971923828102,0.74853515625,4591.999999999999860,1060.92551269531295,0.0000025289971923828102
9212,76.541666666666671,787.85845947265602,12.926384687423701,2529.0030517578102,0.517578125,4592.500000000000260,1061.00845947265602,0.0000025290030517578102
9213,76.55,787.93670654296898,12.922519445419301,2528.9932861328102,0.3310546875,4593.00,1061.08670654296898,0.0000025289932861328102
9214,76.558333333333337,788.01611328125,12.9185845851898,2528.9820556640602,0.3173828125,4593.500000000000220,1061.16611328125,0.0000025289820556640602
9215,76.566666666666663,788.09735107421898,12.9147565364838,2528.9649658203102,0.4384765625,4593.999999999999780,1061.24735107421898,0.0000025289649658203102
9216,76.575000000000003,788.17913818359398,12.9109199047089,2528.9420166015602,0.2626953125,4594.500000000000180,1061.32913818359398,0.0000025289420166015602
9217,76.583333333333329,788.258544921875,12.9070098400116,2528.9498291015602,2.34375E-2,4594.999999999999740,1061.408544921875,0.0000025289498291015602
9218,76.591666666666669,788.34033203125,12.9030930995941,2528.9781494140602,-2.1484375E-2,4595.500000000000140,1061.49033203125,0.0000025289781494140602
9219,76.599999999999994,788.42150878906295,12.8990914821625,2528.9952392578102,0.169921875,4595.999999999999640,1061.57150878906295,0.0000025289952392578102
9220,76.608333333333334,788.50329589843795,12.895160436630199,2528.9913330078102,0.17578125,4596.500000000000040,1061.65329589843795,0.0000025289913330078102
9221,76.61666666666666,788.58746337890602,12.891249418258701,2528.9703369140602,0.21826171875,4596.99999999999960,1061.73746337890602,0.0000025289703369140602
9222,76.625,788.67132568359398,12.8876512050629,2528.9913330078102,0.33935546875,4597.500,1061.82132568359398,0.0000025289913330078102
9223,76.63333333333334,788.75848388671898,12.884135007858299,2529.0196533203102,0.54052734375,4598.00000000000040,1061.90848388671898,0.0000025290196533203102
9224,76.641666666666666,788.84558105468795,12.881158590316801,2529.0235595703102,0.83984375,4598.499999999999960,1061.99558105468795,0.0000025290235595703102
9225,76.650000000000006,788.92681884765602,12.878039121627801,2528.9913330078102,0.90673828125,4599.000000000000360,1062.07681884765602,0.0000025289913330078102
9226,76.658333333333331,789.00988769531295,12.8748948574066,2528.9913330078102,1.0185546875,4599.499999999999860,1062.15988769531295,0.0000025289913330078102
9227,76.666666666666671,789.09637451171898,12.8716742992401,2528.9854736328102,1.3193359375,4600.000000000000260,1062.24637451171898,0.0000025289854736328102
9228,76.674999999999997,789.17999267578102,12.868705511093101,2528.9669189453102,1.2109375,4600.499999999999820,1062.32999267578102,0.0000025289669189453102
9229,76.683333333333337,789.26477050781295,12.865482091903701,2528.9366455078102,1.08984375,4601.000000000000220,1062.41477050781295,0.0000025289366455078102
9230,76.691666666666663,789.351318359375,12.8623397350311,2528.8912353515602,1.07763671875,4601.499999999999780,1062.501318359375,0.0000025288912353515602
9231,76.7,789.43200683593795,12.860057592392,2528.8721923828102,1.09814453125,4602.0,1062.58200683593795,0.0000025288721923828102
9232,76.708333333333329,789.511474609375,12.8577525615692,2528.8531494140602,1.22802734375,4602.499999999999740,1062.661474609375,0.0000025288531494140602
