scenario_id,tau,xi,u,v,f
reaction_fast,16.2,0.23333333333333334,0.9999752971352809,2.470286471914993e-05,2.777918758337687e-58
reaction_fast,16.2,0.3,0.9999756258390524,2.4374160947647395e-05,1.9467477895669162e-58
reaction_fast,16.2,0.36666666666666664,0.9999760346875554,2.3965312444712553e-05,1.248238143995464e-58
reaction_fast,16.2,0.43333333333333335,0.9999765223364541,2.3477663545993913e-05,7.3228961095799535e-59
reaction_fast,16.2,0.5,0.9999770871823093,2.291281769089212e-05,3.930664984633778e-59
reaction_fast,16.2,0.5666666666666667,0.9999777273678498,2.227263215028738e-05,1.930398677216091e-59
reaction_fast,16.2,0.6333333333333333,0.9999784407880805,2.1559211919643083e-05,8.674130081644698e-60
reaction_fast,16.2,0.7,0.9999792250972027,2.0774902797565636e-05,3.566177298451672e-60
reaction_fast,16.2,0.7666666666666667,0.9999800777163277,1.9922283672578988e-05,1.3414614313707686e-60
reaction_fast,16.2,0.8333333333333334,0.9999809958419569,1.9004158043475696e-05,4.6169155790327745e-61
reaction_fast,16.2,0.9,0.9999819764551993,1.802354480112644e-05,1.4538662082119569e-61
reaction_fast,16.2,0.9666666666666667,0.9999830163316983,1.6983668302058445e-05,4.188862252397087e-62
reaction_fast,16.3,0.03333333333333333,0.9999765983238798,2.3401676120446033e-05,1.742088940930763e-58
reaction_fast,16.3,0.1,0.9999766752709816,2.332472901848149e-05,1.5939247126657348e-58
reaction_fast,16.3,0.16666666666666666,0.9999768289121755,2.3171087824485117e-05,1.3343285346321662e-58
reaction_fast,16.3,0.23333333333333334,0.9999770587422736,2.294125772639985e-05,1.0220102467843742e-58
reaction_fast,16.3,0.3,0.9999773640055711,2.2635994429069257e-05,7.162180508612653e-59
reaction_fast,16.3,0.36666666666666664,0.9999777436983308,2.225630166940281e-05,4.592327485982168e-59
reaction_fast,16.3,0.43333333333333335,0.9999781965720842,2.18034279159864e-05,2.694127033186501e-59
reaction_fast,16.3,0.5,0.9999787211377362,2.127886226399003e-05,1.446108871433808e-59
reaction_fast,16.3,0.5666666666666667,0.9999793156704613,2.0684329538870794e-05,7.102016938772617e-60
reaction_fast,16.3,0.6333333333333333,0.9999799782153751,2.0021784624970556e-05,3.1912463025837524e-60
reaction_fast,16.3,0.7,0.9999807065939625,1.9293406037656487e-05,1.312009551208994e-60
reaction_fast,16.3,0.7666666666666667,0.9999814984112401,1.8501588760139964e-05,4.935281162404636e-61
reaction_fast,16.3,0.8333333333333334,0.9999823510636316,1.764893636852712e-05,1.6985770735160972e-61
reaction_fast,16.3,0.9,0.9999832617475292,1.6738252470994572e-05,5.348812281837192e-62
reaction_fast,16.3,0.9666666666666667,0.9999842274685109,1.5772531489239295e-05,1.5410919712693882e-62
reaction_fast,16.400000000000002,0.03333333333333333,0.9999782671407058,2.1732859294359756e-05,6.409224569111804e-59
reaction_fast,16.400000000000002,0.1,0.9999783386005676,2.1661399432617497e-05,5.86412118928567e-59
reaction_fast,16.400000000000002,0.16666666666666666,0.9999784812853239,2.151871467645923e-05,4.909054369124922e-59
reaction_fast,16.400000000000002,0.23333333333333334,0.9999786947258124,2.1305274187940886e-05,3.76002058394369e-59
reaction_fast,16.400000000000002,0.3,0.9999789782202191,2.1021779781195304e-05,2.634996889721724e-59
reaction_fast,16.400000000000002,0.36666666666666664,0.9999793308363855,2.0669163614795657e-05,1.6895363359631112e-59
reaction_fast,16.400000000000002,0.43333333333333335,0.9999797514148736,2.0248585126722817e-05,9.91180081003149e-60
reaction_fast,16.400000000000002,0.5,0.9999802385727781,1.9761427222014838e-05,5.32028952615266e-60
reaction_fast,16.400000000000002,0.5666666666666667,0.9999807907082745,1.9209291725633893e-05,2.6128575399727575e-60
reaction_fast,16.400000000000002,0.6333333333333333,0.9999814060058847,1.8593994115502147e-05,1.1740702269745576e-60
reaction_fast,16.400000000000002,0.7,0.9999820824424472,1.7917557553024862e-05,4.826923791478755e-61
reaction_fast,16.400000000000002,0.7666666666666667,0.9999828177937694,1.7182206230729e-05,1.815703845983908e-61
reaction_fast,16.400000000000002,0.8333333333333334,0.9999836096419412,1.639035805889095e-05,6.24910777965619e-62
reaction_fast,16.400000000000002,0.9,0.9999844553832848,1.554461671520053e-05,1.967839765791546e-62
reaction_fast,16.400000000000002,0.9666666666666667,0.9999853522369163,1.4647763083602695e-05,5.669705873843452e-63
reaction_fast,16.5,0.03333333333333333,0.9999798169511162,2.0183048884083027e-05,2.35797912172183e-59
reaction_fast,16.5,0.1,0.999979883315043,2.0116684957309332e-05,2.157433279200377e-59
reaction_fast,16.5,0.16666666666666666,0.9999800158246851,1.998417531513339e-05,1.8060601865261906e-59
reaction_fast,16.5,0.23333333333333334,0.9999802140443375,1.978595566279679e-05,1.3833259054868855e-59
reaction_fast,16.5,0.3,0.9999804773222335,1.952267776676793e-05,9.694251350851311e-60
reaction_fast,16.5,0.36666666666666664,0.9999808047926886,1.9195207311667292e-05,6.215864771955202e-60
reaction_fast,16.5,0.43333333333333335,0.9999811953789464,1.880462105380794e-05,3.6465855866506586e-60
reaction_fast,16.5,0.5,0.9999816477967195,1.8352203280710756e-05,1.9573518844681454e-60
reaction_fast,16.5,0.5666666666666667,0.999982160558412,1.783944158823589e-05,9.61278306960186e-61
reaction_fast,16.5,0.6333333333333333,0.999982731978011,1.7268021989215554e-05,4.3194378319556274e-61
reaction_fast,16.5,0.7,0.9999833601766305,1.6639823369671584e-05,1.7758378643267423e-61
reaction_fast,16.5,0.7666666666666667,0.9999840430886893,1.595691131084625e-05,6.680017116971017e-62
reaction_fast,16.5,0.8333333333333334,0.9999847784687028,1.5221531297360093e-05,2.299059682489142e-62
reaction_fast,16.5,0.9,0.9999855638986663,1.443610133382907e-05,7.239717314836276e-63
reaction_fast,16.5,0.9666666666666667,0.9999863967960059,1.360320399421834e-05,2.0858930192862827e-63
reaction_fast,16.6,0.03333333333333333,0.9999812562416784,1.8743758321897538e-05,8.675085688857457e-60
reaction_fast,16.6,0.1,0.9999813178730708,1.86821269295404e-05,7.937270180036905e-60
reaction_fast,16.6,0.16666666666666666,0.9999814409332052,1.8559066795140897e-05,6.644555810526297e-60
reaction_fast,16.6,0.23333333333333334,0.9999816250174474,1.8374982552993622e-05,5.089301284520048e-60
reaction_fast,16.6,0.3,0.9999818695205094,1.8130479490894104e-05,3.5665458976737814e-60
reaction_fast,16.6,0.36666666666666664,0.9999821736384404,1.7826361559890685e-05,2.2868356930139686e-60
reaction_fast,16.6,0.43333333333333335,0.9999825363712693,1.7463628730811343e-05,1.3415895042723276e-60
reaction_fast,16.6,0.5,0.999982956526294,1.704347370625744e-05,7.201151699255e-61
reaction_fast,16.6,0.5666666666666667,0.9999834327220014,1.6567277998875702e-05,3.536567720730631e-61
reaction_fast,16.6,0.6333333333333333,0.9999839633926114,1.6036607388803536e-05,1.5891314601437068e-61
reaction_fast,16.6,0.7,0.9999845467932251,1.54532067752239e-05,6.533345818438027e-62
reaction_fast,16.6,0.7666666666666667,0.9999851810055613,1.4818994438958576e-05,2.457591092660892e-62
reaction_fast,16.6,0.8333333333333334,0.9999858639442654,1.4136055734964819e-05,8.458278614812783e-63
reaction_fast,16.6,0.9,0.9999865933637647,1.34066362354752e-05,2.663501963607648e-63
reaction_fast,16.6,0.9666666666666667,0.999987366865654,1.2633134346326692e-05,7.67402296441891e-64
reaction_fast,16.7,0.03333333333333333,0.9999825928937676,1.7407106232932547e-05,3.1915892139643036e-60
reaction_fast,16.7,0.1,0.9999826501301112,1.734986988920575e-05,2.9201445724910053e-60
reaction_fast,16.7,0.16666666666666666,0.9999827644145995,1.7235585400697993e-05,2.4445509407357344e-60
reaction_fast,16.7,0.23333333333333334,0.9999829353714538,1.7064628546483597e-05,1.872368054433437e-60
reaction_fast,16.7,0.3,0.99998316243855,1.6837561450165387e-05,1.312141816043785e-60
reaction_fast,16.7,0.36666666666666664,0.9999834448692686,1.6555130731554827e-05,8.41332747656626e-61
reaction_fast,16.7,0.43333333333333335,0.9999837817349486,1.6218265051709835e-05,4.935740651210008e-61
reaction_fast,16.7,0.5,0.9999841719279409,1.582807205940231e-05,2.6493202780584165e-61
reaction_fast,16.7,0.5666666666666667,0.9999846141652513,1.5385834749055837e-05,1.3011108040057342e-61
reaction_fast,16.7,0.6333333333333333,0.9999851069927581,1.4893007242128922e-05,5.846445530156401e-62
reaction_fast,16.7,0.7,0.9999856487899944,1.4351210005815076e-05,2.403629274130525e-62
reaction_fast,16.7,0.7666666666666667,0.9999862377754754,1.3762224524781132e-05,9.041514788393073e-63
reaction_fast,16.7,0.8333333333333334,0.9999868720125566,1.3127987443463647e-05,3.1118114430241317e-63
reaction_fast,16.7,0.9,0.9999875494158019,1.2450584198184134e-05,9.799050657570627e-64
reaction_fast,16.7,0.9666666666666667,0.99998826775784,1.173224216002137e-05,2.8232787039221942e-64
reaction_fast,16.8,0.03333333333333333,0.9999838342267227,1.6165773277742703e-05,1.1741934263072145e-60
reaction_fast,16.8,0.1,0.9999838873814366,1.611261856359591e-05,1.0743282239269816e-60
reaction_fast,16.8,0.16666666666666666,0.9999839935160868,1.6006483913433097e-05,8.993560818645828e-61
reaction_fast,16.8,0.23333333333333334,0.9999841522816915,1.5847718308827464e-05,6.888485290830875e-61
reaction_fast,16.8,0.3,0.999984363156213,1.563684378730757e-05,4.827398972050595e-61
reaction_fast,16.8,0.36666666666666664,0.9999846254462745,1.5374553725844608e-05,3.0952810786221845e-61
reaction_fast,16.8,0.43333333333333335,0.9999849382894392,1.5061710560958065e-05,1.8158688972005456e-61
reaction_fast,16.8,0.5,0.9999853006570472,1.4699342952936364e-05,9.746898839444999e-62
reaction_fast,16.8,0.5666666666666667,0.9999857113575966,1.4288642403496708e-05,4.786808935636744e-62
reaction_fast,16.8,0.6333333333333333,0.9999861690406622,1.3830959338005728e-05,2.1509163037305496e-62
reaction_fast,16.8,0.7,0.9999866722013351,1.332779866514289e-05,8.842984455375023e-63
reaction_fast,16.8,0.7666666666666667,0.9999872191851716,1.2780814828607016e-05,3.326383573443211e-63
reaction_fast,16.8,0.8333333333333334,0.999987808193633,1.219180636713637e-05,1.1448382691163604e-63
reaction_fast,16.8,0.9,0.9999884372899994,1.156271000072953e-05,3.605077323990278e-64
reaction_fast,16.8,0.9666666666666667,0.9999891044057375,1.089559426251217e-05,1.0386854139232154e-64
reaction_fast,16.900000000000002,0.03333333333333333,0.9999849870379277,1.5012962072522127e-05,4.319880976198972e-61
reaction_fast,16.900000000000002,0.1,0.9999850364020808,1.4963597919397434e-05,3.9524747073224636e-61
reaction_fast,16.900000000000002,0.16666666666666666,0.9999851349680726,1.4865031927526907e-05,3.308748410095923e-61
reaction_fast,16.900000000000002,0.23333333333333334,0.9999852824118081,1.4717588191962023e-05,2.534286666436065e-61
reaction_fast,16.900000000000002,0.3,0.9999854782484774,1.4521751522769206e-05,1.7760087806737363e-61
reaction_fast,16.900000000000002,0.36666666666666664,0.9999857218341492,1.4278165850924819e-05,1.1387591985824949e-61
reaction_fast,16.900000000000002,0.43333333333333335,0.9999860123678892,1.3987632111004324e-05,6.680610691276174e-62
reaction_fast,16.900000000000002,0.5,0.9999863488943925,1.3651105607627554e-05,3.585898406716275e-62
reaction_fast,16.900000000000002,0.5666666666666667,0.9999867303071257,1.3269692874319537e-05,1.7610733448685341e-62
reaction_fast,16.900000000000002,0.6333333333333333,0.9999871553519648,1.2844648035115208e-05,7.913246067717305e-63
reaction_fast,16.900000000000002,0.7,0.9999876226313191,1.2377368680871458e-05,3.253342676006606e-63
reaction_fast,16.900000000000002,0.7666666666666667,0.999988130608726,1.1869391273845597e-05,1.2237791422033853e-63
reaction_fast,16.900000000000002,0.8333333333333334,0.9999886776139042,1.1322386095650484e-05,4.211866637404069e-64
reaction_fast,16.900000000000002,0.9,0.9999892618482447,1.073815175519794e-05,1.3263092359498509e-64
reaction_fast,16.900000000000002,0.9666666666666667,0.9999898813907253,1.0118609274688874e-05,3.821324893172242e-65
reaction_fast,17.0,0.03333333333333333,0.9999860576400325,1.3942359967481901e-05,1.5892910398565655e-61
reaction_fast,17.0,0.1,0.9999861034839366,1.3896516063458853e-05,1.4541216235732955e-61
reaction_fast,17.0,0.16666666666666666,0.9999861950210052,1.3804978994852918e-05,1.2172935968745467e-61
reaction_fast,17.0,0.23333333333333334,0.9999863319502551,1.366804974489775e-05,9.32367805271424e-62
reaction_fast,17.0,0.3,0.999986513821449,1.3486178550956856e-05,6.533961285334573e-62
reaction_fast,17.0,0.36666666666666664,0.9999867400365758,1.3259963424097163e-05,4.189510125772081e-62
reaction_fast,17.0,0.43333333333333335,0.9999870098518173,1.2990148182767522e-05,2.4578048050263547e-62
reaction_fast,17.0,0.5,0.9999873223799929,1.2677620007047651e-05,1.3192559607416824e-62
reaction_fast,17.0,0.5666666666666667,0.9999876765934783,1.2323406521509406e-05,6.479005788715595e-63
reaction_fast,17.0,0.6333333333333333,0.9999880713275836,1.1928672416282189e-05,2.911289653388146e-63
reaction_fast,17.0,0.7,0.9999885052843824,1.1494715617432806e-05,1.1969068729916458e-63
reaction_fast,17.0,0.7666666666666667,0.9999889770369806,1.1022963019251973e-05,4.5022891686947167e-64
reaction_fast,17.0,0.8333333333333334,0.9999894850342074,1.0514965792480081e-05,1.549546882319263e-64
reaction_fast,17.0,0.9,0.9999900276057159,9.972394283899342e-06,4.8794925416213695e-65
reaction_fast,17.0,0.9666666666666667,0.9999906029674758,9.397032524062907e-06,1.4058648372785248e-65
reaction_fast,17.1,0.03333333333333333,0.9999870518955204,1.2948104479570214e-05,5.847020825523656e-62
reaction_fast,17.1,0.1,0.9999870944702107,1.290552978917158e-05,5.349730683052277e-62
reaction_fast,17.1,0.16666666666666666,0.9999871794796016,1.2820520398306075e-05,4.478437171554545e-62
reaction_fast,17.1,0.23333333333333334,0.9999873066441733,1.2693355826536025e-05,3.4301914479530956e-62
reaction_fast,17.1,0.3,0.9999874755457958,1.2524454203965441e-05,2.403851148327822e-62
reaction_fast,17.1,0.36666666666666664,0.9999876856291035,1.2314370896385515e-05,1.5413247938437352e-62
reaction_fast,17.1,0.43333333333333335,0.9999879362033206,1.2063796679175168e-05,9.042285101562664e-63
reaction_fast,17.1,0.5,0.9999882264445339,1.1773555465961017e-05,4.8535526098155445e-63
reaction_fast,17.1,0.5666666666666667,0.9999885553984005,1.1444601599505202e-05,2.3836302927920452e-63
reaction_fast,17.1,0.6333333333333333,0.9999889219832863,1.1078016713728882e-05,1.0710648817447156e-63
reaction_fast,17.1,0.7,0.9999893249938228,1.067500617718939e-05,4.4034243749177296e-64
reaction_fast,17.1,0.7666666666666667,0.9999897631048702,1.023689512970527e-05,1.6563929326361207e-64
reaction_fast,17.1,0.8333333333333334,0.9999902348758748,9.765124125161171e-06,5.700782761556267e-65
reaction_fast,17.1,0.9,0.9999907387556053,9.261244394819488e-06,1.79516429853997e-65
reaction_fast,17.1,0.9666666666666667,0.9999912730872533,8.726912746713501e-06,5.172170965445015e-66
reaction_fast,17.2,0.03333333333333333,0.9999879752488097,1.2024751190249617e-05,2.1511239236208106e-62
reaction_fast,17.2,0.1,0.99998801478742,1.1985212579802563e-05,1.9681703774357184e-62
reaction_fast,17.2,0.16666666666666666,0.9999880937346339,1.190626536589915e-05,1.6476206333207696e-62
reaction_fast,17.2,0.23333333333333334,0.9999882118308647,1.17881691350445e-05,1.2619700347996885e-62
reaction_fast,17.2,0.3,0.9999883686878002,1.16313121997112e-05,8.843785163372021e-63
reaction_fast,17.2,0.36666666666666664,0.9999885637896783,1.1436210321528247e-05,5.670543533149207e-63
reaction_fast,17.2,0.43333333333333335,0.9999887964949845,1.1203505015404086e-05,3.326661527130084e-63
reaction_fast,17.2,0.5,0.9999890660385597,1.0933961440160074e-05,1.7856241026608196e-63
reaction_fast,17.2,0.5666666666666667,0.9999893715341173,1.0628465882610089e-05,8.769383368056918e-64
reaction_fast,17.2,0.6333333333333333,0.9999897119771566,1.0288022843358937e-05,3.940449687205706e-64
reaction_fast,17.2,0.7,0.999990086248266,9.913751733901744e-06,1.6200200153167966e-64
reaction_fast,17.2,0.7666666666666667,0.999990493116804,9.506883195884582e-06,6.0938677324703275e-65
reaction_fast,17.2,0.8333333333333334,0.9999909312449452,9.06875505462902e-06,2.0973163819110644e-65
reaction_fast,17.2,0.9,0.9999913991920797,8.600807920225767e-06,6.604401221089956e-66
reaction_fast,17.2,0.9666666666666667,0.9999918954195492,8.104580450661529e-06,1.9028383461406305e-66
reaction_fast,17.3,0.03333333333333333,0.9999888327560673,1.1167243932542681e-05,7.913996127231486e-63
reaction_fast,17.3,0.1,0.9999888694751062,1.1130524893567967e-05,7.240908801290534e-63
reaction_fast,17.3,0.16666666666666666,0.9999889427924482,1.1057207551570165e-05,6.061604205630081e-63
reaction_fast,17.3,0.23333333333333334,0.9999890524670184,1.0947532981460377e-05,4.642793277143596e-63
reaction_fast,17.3,0.3,0.9999891981381953,1.0801861804430255e-05,3.253631937491263e-63
reaction_fast,17.3,0.36666666666666664,0.9999893793269976,1.0620673002192673e-05,2.0861947381544165e-63
reaction_fast,17.3,0.43333333333333335,0.9999895954376579,1.0404562342040913e-05,1.2238795410824536e-63
reaction_fast,17.3,0.5,0.9999898457595822,1.0154240417904946e-05,6.56931347469811e-64
reaction_fast,17.3,0.5666666666666667,0.9999901294696862,9.870530313845987e-06,3.2262563703682566e-64
reaction_fast,17.3,0.6333333333333333,0.9999904456351025,9.554364897672008e-06,1.4496910672819302e-64
reaction_fast,17.3,0.7,0.9999907932162466,9.206783753573085e-06,5.960049954466649e-65
reaction_fast,17.3,0.7666666666666667,0.9999911710702364,8.828929763862357e-06,2.241931674673302e-65
reaction_fast,17.3,0.8333333333333334,0.9999915779546491,8.422045351062225e-06,7.716015918596466e-66
reaction_fast,17.3,0.9,0.9999920125316075,7.987468392692164e-06,2.429754633671004e-66
reaction_fast,17.3,0.9666666666666667,0.999992473372178,7.5266278221907455e-06,7.000525744474076e-67
reaction_fast,17.400000000000002,0.03333333333333333,0.9999896291128957,1.0370887104095054e-05,2.9115608939595385e-63
reaction_fast,17.400000000000002,0.1,0.999989663213432,1.0336786567733713e-05,2.663931826292406e-63
reaction_fast,17.400000000000002,0.16666666666666666,0.9999897313023787,1.026869762105854e-05,2.2300652672041197e-63
reaction_fast,17.400000000000002,0.23333333333333334,0.9999898331558523,1.0166844147482649e-05,1.708084293287907e-63
reaction_fast,17.400000000000002,0.3,0.9999899684389483,1.0031561051633228e-05,1.1970114749009344e-63
reaction_fast,17.400000000000002,0.36666666666666664,0.9999901367068418,9.863293158150906e-06,7.675110929424706e-64
reaction_fast,17.400000000000002,0.43333333333333335,0.9999903374062509,9.66259374906089e-06,4.502652179968418e-64
reaction_fast,17.400000000000002,0.5,0.9999905698772554,9.430122744525142e-06,2.4168494944754263e-64
reaction_fast,17.400000000000002,0.5666666666666667,0.999990833355467,9.166644532957449e-06,1.1869389359717583e-64
reaction_fast,17.400000000000002,0.6333333333333333,0.9999911269745424,8.87302545763624e-06,5.333408294443964e-65
reaction_fast,17.400000000000002,0.7,0.9999914497690319,8.550230968079372e-06,2.1926995296755067e-65
reaction_fast,17.400000000000002,0.7666666666666667,0.9999918006775546,8.199322445547473e-06,8.248052912283277e-66
reaction_fast,17.400000000000002,0.8333333333333334,0.9999921785462871,7.821453713113926e-06,2.838716421678562e-66
reaction_fast,17.400000000000002,0.9,0.9999925821327582,7.417867241776702e-06,8.93904517975044e-67
reaction_fast,17.400000000000002,0.9666666666666667,0.999993010109935,6.989890065086807e-06,2.575485905077063e-67
reaction_fast,17.5,0.03333333333333333,0.9999903686800455,9.63131995464488e-06,1.0711630630922625e-63
reaction_fast,17.5,0.1,0.9999904003488094,9.599651190630336e-06,9.800603130298759e-64
reaction_fast,17.5,0.16666666666666666,0.9999904635822074,9.536417792732832e-06,8.20440785630481e-64
reaction_fast,17.5,0.23333333333333334,0.9999905581723213,9.441827678825023e-06,6.284039765798601e-64
reaction_fast,17.5,0.3,0.9999906838081292,9.316191870865435e-06,4.403802995678471e-64
reaction_fast,17.5,0.36666666666666664,0.9999908400765278,9.159923472226479e-06,2.823671429265838e-64
reaction_fast,17.5,0.43333333333333335,0.9999910264636906,8.973536309368365e-06,1.6565243126982895e-64
reaction_fast,17.5,0.5,0.9999912423567576,8.757643242325196e-06,8.891579652869765e-65
reaction_fast,17.5,0.5666666666666667,0.9999914870458504,8.512954149558573e-06,4.3667425036039375e-65
reaction_fast,17.5,0.6333333333333333,0.9999917597264062,8.24027359380468e-06,1.962157731292181e-65
reaction_fast,17.5,0.7,0.9999920595018235,7.940498176589806e-06,8.066925985305945e-66
reaction_fast,17.5,0.7666666666666667,0.9999923853864099,7.614613590112925e-06,3.034451777977837e-66
reaction_fast,17.5,0.8333333333333334,0.9999927363086238,7.263691376189048e-06,1.0443610204160885e-66
reaction_fast,17.5,0.9,0.9999931111145972,6.8888854029102474e-06,3.288664779249452e-67
reaction_fast,17.5,0.9666666666666667,0.9999935085719294,6.491428070609488e-06,9.475180090895654e-68
reaction_fast,17.6,0.03333333333333333,0.9999910555072928,8.944492707100467e-06,3.940805401955428e-64
reaction_fast,17.6,0.1,0.9999910849176987,8.915082301246972e-06,3.6056385727117156e-64
reaction_fast,17.6,0.16666666666666666,0.9999911436418061,8.856358193959199e-06,3.018398688003976e-64
reaction_fast,17.6,0.23333333333333334,0.999991231486524,8.768513476101585e-06,2.3118957501259145e-64
reaction_fast,17.6,0.3,0.99999134816301,8.651836990081277e-06,1.6201571881734548e-64
reaction_fast,17.6,0.36666666666666664,0.9999914932876199,8.506712380104809e-06,1.0388273223526776e-64
reaction_fast,17.6,0.43333333333333335,0.9999916663831693,8.333616830716738e-06,6.094343659159318e-65
reaction_fast,17.6,0.5,0.9999918668805021,8.133119497768112e-06,3.2712064886061037e-65
reaction_fast,17.6,0.5666666666666667,0.9999920941203629,7.905879636973893e-06,1.6065214057452998e-65
reaction_fast,17.6,0.6333333333333333,0.9999923473555639,7.652644436212802e-06,7.218762191156614e-66
reaction_fast,17.6,0.7,0.9999926257534413,7.374246558697237e-06,2.9678145924990297e-66
reaction_fast,17.6,0.7666666666666667,0.9999929283985949,7.0716014050915635e-06,1.1163716457582659e-66
reaction_fast,17.6,0.8333333333333334,0.9999932542958963,6.745704103581202e-06,3.842192007377131e-67
reaction_fast,17.6,0.9,0.9999936023737621,6.3976262377894895e-06,1.2098954976688365e-67
reaction_fast,17.6,0.9666666666666667,0.9999939714876767,6.02851232330124e-06,3.4859051042667915e-68
reaction_fast,17.7,0.03333333333333333,0.9999916933556185,8.306644381468216e-06,1.449820057395329e-64
reaction_fast,17.7,0.1,0.999991720668714,8.27933128607649e-06,1.3265123346785981e-64
reaction_fast,17.7,0.16666666666666666,0.9999917752050965,8.224794903541181e-06,1.1104670596515356e-64
reaction_fast,17.7,0.23333333333333334,0.9999918567854449,8.14321455505989e-06,8.505449822498161e-65
reaction_fast,17.7,0.3,0.9999919651415149,8.034858485153249e-06,5.960547363887972e-65
reaction_fast,17.7,0.36666666666666664,0.9999920999170204,7.900082979649531e-06,3.821838175289363e-65
reaction_fast,17.7,0.43333333333333335,0.9999922606688059,7.739331194180449e-06,2.2421042326407667e-65
reaction_fast,17.7,0.5,0.999992446868303,7.553131697040164e-06,1.2034740583873967e-65
reaction_fast,17.7,0.5666666666666667,0.999992657903269,7.342096731198728e-06,5.910377163173856e-66
reaction_fast,17.7,0.6333333333333333,0.999992893079799,7.106920201184651e-06,2.655775182042963e-66
reaction_fast,17.7,0.7,0.9999931516246087,6.848375391455916e-06,1.0918556417505904e-66
reaction_fast,17.7,0.7666666666666667,0.9999934326875763,6.5673124237616745e-06,4.1071174973591525e-67
reaction_fast,17.7,0.8333333333333334,0.9999937353445383,6.264655461855081e-06,1.4135372503608467e-67
reaction_fast,17.7,0.9,0.9999940586003273,5.941399672748459e-06,4.451187702196487e-68
reaction_fast,17.7,0.9666666666666667,0.9999944013920454,5.598607954502486e-06,1.2824588934499188e-68
reaction_fast,17.8,0.03333333333333333,0.9999922857177999,7.714282200197032e-06,5.3338764345303705e-65
reaction_fast,17.8,0.1,0.9999923110831479,7.68891685217723e-06,4.880228177085756e-65
reaction_fast,17.8,0.16666666666666666,0.9999923617304399,7.638269559993413e-06,4.085399138566345e-65
reaction_fast,17.8,0.23333333333333334,0.9999924374931428,7.562506857116775e-06,3.129147717068704e-65
reaction_fast,17.8,0.3,0.999992538122141,7.461877859054821e-06,2.192880049574328e-65
reaction_fast,17.8,0.36666666666666664,0.9999926632865557,7.336713444234148e-06,1.4060506673362417e-65
reaction_fast,17.8,0.43333333333333335,0.999992812574834,7.18742516603837e-06,8.248679089849122e-66
reaction_fast,17.8,0.5,0.9999929854961004,7.014503899578536e-06,4.427568252459729e-66
reaction_fast,17.8,0.5666666666666667,0.9999931814817724,6.818518227645627e-06,2.174421025774275e-66
reaction_fast,17.8,0.6333333333333333,0.9999933998874289,6.600112571152238e-06,9.770564428029347e-67
reaction_fast,17.8,0.7,0.9999936399949299,6.3600050702107825e-06,4.01692255719547e-67
reaction_fast,17.8,0.7666666666666667,0.9999939010147774,6.0989852228154364e-06,1.5110027205395638e-67
reaction_fast,17.8,0.8333333333333334,0.9999941820887113,5.8179112888920656e-06,5.200382042246181e-68
reaction_fast,17.8,0.9,0.999994482292532,5.517707468251908e-06,1.6375846745929891e-68
reaction_fast,17.8,0.9666666666666667,0.9999948006391384,5.199360861728171e-06,4.718143732391237e-69
reaction_fast,17.900000000000002,0.03333333333333333,0.9999928358375377,7.164162462166009e-06,1.962327768293128e-65
reaction_fast,17.900000000000002,0.1,0.9999928593940359,7.14060596404897e-06,1.7954309873756133e-65
reaction_fast,17.900000000000002,0.16666666666666666,0.999992906429576,7.093570423987399e-06,1.5030141183927587e-65
reaction_fast,17.900000000000002,0.23333333333333334,0.9999929767895003,7.023210499642499e-06,1.1512101252184295e-65
reaction_fast,17.900000000000002,0.3,0.9999930702424582,6.9297575416339865e-06,8.067581654448573e-66
reaction_fast,17.900000000000002,0.36666666666666664,0.9999931864811671,6.813518832835605e-06,5.172844361857591e-66
reaction_fast,17.900000000000002,0.43333333333333335,0.9999933251234219,6.674876577997652e-06,3.0346791886461653e-66
reaction_fast,17.900000000000002,0.5,0.9999934857133528,6.514286647018708e-06,1.6288968023189963e-66
reaction_fast,17.900000000000002,0.5666666666666667,0.9999936677229238,6.332277075998831e-06,7.999666148108888e-67
reaction_fast,17.900000000000002,0.6333333333333333,0.9999938705536688,6.1294463310029195e-06,3.594576952850488e-67
reaction_fast,17.900000000000002,0.7,0.9999940935386595,5.90646134024314e-06,1.4778198343091947e-67
reaction_fast,17.900000000000002,0.7666666666666667,0.9999943359446987,5.664055301150835e-06,5.558955136862107e-68
reaction_fast,17.900000000000002,0.8333333333333334,0.9999945969747304,5.4030252695484494e-06,1.91321181910002e-68
reaction_fast,17.900000000000002,0.9,0.9999948757704611,5.124229538848566e-06,6.02464477086303e-69
reaction_fast,17.900000000000002,0.9666666666666667,0.999995171415182,4.828584817897468e-06,1.7357961200622568e-69
reaction_fast,18.0,0.03333333333333333,0.9999933467272193,6.653272780583234e-06,7.21938026848283e-66
reaction_fast,18.0,0.1,0.9999933686038598,6.631396139935338e-06,6.605368867955037e-66
reaction_fast,18.0,0.16666666666666666,0.9999934122852085,6.587714791269066e-06,5.529570496157358e-66
reaction_fast,18.0,0.23333333333333334,0.9999934776276366,6.52237236332163e-06,4.235287635507368e-66
reaction_fast,18.0,0.3,0.9999935644162912,6.4355837086719636e-06,2.968052921318968e-66
reaction_fast,18.0,0.36666666666666664,0.9999936723658026,6.327634197283497e-06,1.9030825788151706e-66
reaction_fast,18.0,0.43333333333333335,0.9999938011212217,6.198878778178561e-06,1.1164542987422394e-66
