scenario_id,tau_start,tau_end,o2_net_out_increment,co2_net_out_increment
carbon_low,13.8,13.9,-2.807029544776851e-06,2.807029544776851e-06
carbon_low,13.9,14.0,-2.6091137128314568e-06,2.6091137128314568e-06
carbon_low,14.0,14.100000000000001,-2.4250967000927215e-06,2.4250967001482326e-06
carbon_low,14.100000000000001,14.200000000000001,-2.254007807206415e-06,2.254007807206415e-06
carbon_low,14.200000000000001,14.3,-2.0949436103090413e-06,2.0949436103090413e-06
carbon_low,14.3,14.4,-1.947063350993261e-06,1.947063350993261e-06
carbon_low,14.4,14.5,-1.8095846324450715e-06,1.8095846324450715e-06
carbon_low,14.5,14.600000000000001,-1.6817794111778639e-06,1.6817794111778639e-06
carbon_low,14.600000000000001,14.700000000000001,-1.5629702573016768e-06,1.5629702573016768e-06
carbon_low,14.700000000000001,14.8,-1.4525268689502546e-06,1.4525268689502546e-06
carbon_low,14.8,14.9,-1.349862824573389e-06,1.3498628246289002e-06
carbon_low,14.9,15.0,-1.2544325550534197e-06,1.2544325550534197e-06
carbon_low,15.0,15.100000000000001,-1.1657285219346392e-06,1.1657285219346392e-06
carbon_low,15.100000000000001,15.200000000000001,-1.0832785892755936e-06,1.0832785892755936e-06
carbon_low,15.200000000000001,15.3,-1.0066435738864676e-06,1.0066435738864676e-06
carbon_low,15.3,15.4,-9.354149643758802e-07,9.354149643758802e-07
carbon_low,15.4,15.5,-8.692127934639693e-07,8.692127934639693e-07
carbon_low,15.5,15.600000000000001,-8.076836612858074e-07,8.076836612858074e-07
carbon_low,15.600000000000001,15.700000000000001,-7.504988878137553e-07,7.504988878137553e-07
carbon_low,15.700000000000001,15.8,-6.973527990339345e-07,6.973527990339345e-07
carbon_low,15.8,15.9,-6.479611253940032e-07,6.479611253940032e-07
carbon_low,15.9,16.0,-6.020595137989915e-07,6.020595137989915e-07
carbon_low,16.0,16.1,-5.594021406651883e-07,5.594021407206995e-07
carbon_low,16.1,16.2,-5.197604218132312e-07,5.197604218132312e-07
carbon_low,16.2,16.3,-4.829218098467702e-07,4.829218098467702e-07
carbon_low,16.3,16.400000000000002,-4.486886767407494e-07,4.486886767407494e-07
carbon_low,16.400000000000002,16.5,-4.1687727198036484e-07,4.1687727198036484e-07
carbon_low,16.5,16.6,-3.8731675278125266e-07,3.8731675278125266e-07
carbon_low,16.6,16.7,-3.598482835598382e-07,3.598482835598382e-07
carbon_low,16.7,16.8,-3.343241957720622e-07,3.343241957720622e-07
carbon_low,16.8,16.900000000000002,-3.1060720645514905e-07,3.1060720645514905e-07
carbon_low,16.900000000000002,17.0,-2.885696921695047e-07,2.885696921695047e-07
carbon_low,17.0,17.1,-2.680930118736935e-07,2.680930118736935e-07
carbon_low,17.1,17.2,-2.490668782328953e-07,2.490668782328953e-07
carbon_low,17.2,17.3,-2.31388770977059e-07,2.31388770977059e-07
carbon_low,17.3,17.400000000000002,-2.149633941406215e-07,2.149633941406215e-07
carbon_low,17.400000000000002,17.5,-1.9970216783016248e-07,1.9970216783016248e-07
carbon_low,17.5,17.6,-1.8552275649064143e-07,1.8552275649064143e-07
carbon_low,17.6,17.7,-1.7234863192161498e-07,1.7234863192161498e-07
carbon_low,17.7,17.8,-1.601086640767857e-07,1.601086640767857e-07
carbon_low,17.8,17.900000000000002,-1.487367420893726e-07,1.4873674214488375e-07
carbon_low,17.900000000000002,18.0,-1.38171422026101e-07,1.38171422026101e-07
carbon_low,18.0,18.1,-1.2835559726198653e-07,1.2835559731749768e-07
carbon_low,18.1,18.2,-1.1923619469556002e-07,1.1923619469556002e-07
carbon_low,18.2,18.3,-1.1076389033748413e-07,1.1076389039299528e-07
carbon_low,18.3,18.400000000000002,-1.0289284499420681e-07,1.0289284499420681e-07
carbon_low,18.400000000000002,18.5,-9.55804592972509e-08,9.55804592972509e-08
carbon_low,18.5,18.6,-8.878714558013812e-08,8.878714558013812e-08
carbon_low,18.6,18.7,-8.247611477107952e-08,8.247611482659067e-08
carbon_low,18.7,18.8,-7.661318018881147e-08,7.661318018881147e-08
carbon_low,18.8,18.900000000000002,-7.116657330108467e-08,7.116657330108467e-08
carbon_low,18.900000000000002,19.0,-6.610677322216318e-08,6.610677322216318e-08
carbon_low,19.0,19.1,-6.140634845053228e-08,6.140634856155458e-08
carbon_low,19.1,19.200000000000003,-5.703980937576958e-08,5.703980937576958e-08
carbon_low,19.200000000000003,19.3,-5.2983470305578706e-08,5.2983470305578706e-08
carbon_low,19.3,19.400000000000002,-4.9215323399964817e-08,4.9215323399964817e-08
carbon_low,19.400000000000002,19.5,-4.571491896143698e-08,4.571491896143698e-08
carbon_low,19.5,19.6,-4.246325643886273e-08,4.246325643886273e-08
carbon_low,19.6,19.700000000000003,-3.9442681204482355e-08,3.9442681204482355e-08
carbon_low,19.700000000000003,19.8,-3.6636789435551265e-08,3.6636789491062416e-08
carbon_low,19.8,19.900000000000002,-3.4030340101409706e-08,3.4030340101409706e-08
carbon_low,19.900000000000002,20.0,-3.160917277922337e-08,3.160917277922337e-08
carbon_high,0.0,0.1,-0.025840882218259746,0.025840882218259746
carbon_high,0.1,0.2,-0.05299208308403663,0.0529920830840366
carbon_high,0.2,0.30000000000000004,-0.0637102999030721,0.06371029990307207
carbon_high,0.30000000000000004,0.4,-0.06825144345697587,0.06825144345697581
carbon_high,0.4,0.5,-0.07018809989812985,0.07018809989812985
carbon_high,0.5,0.6000000000000001,-0.07097164402707695,0.07097164402707695
carbon_high,0.6000000000000001,0.7000000000000001,-0.07123191751187402,0.07123191751187402
carbon_high,0.7000000000000001,0.8,-0.07125109167499877,0.07125109167499866
carbon_high,0.8,0.9,-0.07115775174517847,0.07115775174517847
carbon_high,0.9,1.0,-0.07101112296213408,0.07101112296213408
carbon_high,1.0,1.1,-0.07083870148589533,0.07083870148589533
carbon_high,1.1,1.2000000000000002,-0.07065333922738493,0.0706533392273847
carbon_high,1.2000000000000002,1.3,-0.0704610806757966,0.0704610806757966
carbon_high,1.3,1.4000000000000001,-0.07026478559432392,0.07026478559432392
carbon_high,1.4000000000000001,1.5,-0.07006581478751117,0.07006581478751117
carbon_high,1.5,1.6,-0.06986481936013667,0.06986481936013667
carbon_high,1.6,1.7000000000000002,-0.06966211242148868,0.06966211242148868
carbon_high,1.7000000000000002,1.8,-0.0694578451539547,0.0694578451539547
carbon_high,1.8,1.9000000000000001,-0.06925209068884075,0.06925209068884075
carbon_high,1.9000000000000001,2.0,-0.06904488428699351,0.06904488428699351
carbon_high,2.0,2.1,-0.06883624269119082,0.06883624269119082
carbon_high,2.1,2.2,-0.06862617349321143,0.06862617349321143
carbon_high,2.2,2.3000000000000003,-0.06841467968628656,0.06841467968628656
carbon_high,2.3000000000000003,2.4000000000000004,-0.06820176188220506,0.06820176188220506
carbon_high,2.4000000000000004,2.5,-0.06798741938895025,0.06798741938895025
carbon_high,2.5,2.6,-0.06777165072870184,0.06777165072870184
carbon_high,2.6,2.7,-0.0675544538789985,0.0675544538789985
carbon_high,2.7,2.8000000000000003,-0.06733582637575553,0.06733582637575553
carbon_high,2.8000000000000003,2.9000000000000004,-0.0671157653465646,0.0671157653465646
carbon_high,2.9000000000000004,3.0,-0.06689426750812522,0.06689426750812566
carbon_high,3.0,3.1,-0.06667132914478868,0.06667132914478868
carbon_high,3.1,3.2,-0.06644694607662238,0.06644694607662238
carbon_high,3.2,3.3000000000000003,-0.06622111362129868,0.06622111362129868
carbon_high,3.3000000000000003,3.4000000000000004,-0.06599382655193242,0.06599382655193242
carbon_high,3.4000000000000004,3.5,-0.06576507905196038,0.06576507905196038
carbon_high,3.5,3.6,-0.06553486466766367,0.06553486466766367
carbon_high,3.6,3.7,-0.06530317625851234,0.06530317625851234
carbon_high,3.7,3.8000000000000003,-0.06507000594557155,0.06507000594557155
carbon_high,3.8000000000000003,3.9000000000000004,-0.06483534505798616,0.06483534505798616
carbon_high,3.9000000000000004,4.0,-0.0645991840775677,0.0645991840775677
carbon_high,4.0,4.1000000000000005,-0.06436151258152689,0.06436151258152689
carbon_high,4.1000000000000005,4.2,-0.06412231918335687,0.06412231918335687
carbon_high,4.2,4.3,-0.06388159147184425,0.06388159147184425
carbon_high,4.3,4.4,-0.06363931594824734,0.06363931594824734
carbon_high,4.4,4.5,-0.06339547796160971,0.06339547796160971
carbon_high,4.5,4.6000000000000005,-0.06315006164226045,0.06315006164226045
carbon_high,4.6000000000000005,4.7,-0.06290304983347639,0.06290304983347639
carbon_high,4.7,4.800000000000001,-0.06265442402133381,0.06265442402133381
carbon_high,4.800000000000001,4.9,-0.0624041642628006,0.0624041642628006
carbon_high,4.9,5.0,-0.062152249112001456,0.062152249112001456
carbon_high,5.0,5.1000000000000005,-0.06189865554482887,0.06189865554482887
carbon_high,5.1000000000000005,5.2,-0.0616433588817733,0.0616433588817733
carbon_high,5.2,5.300000000000001,-0.061386332709155056,0.061386332709155056
carbon_high,5.300000000000001,5.4,-0.06112754879871174,0.06112754879871174
carbon_high,5.4,5.5,-0.06086697702565047,0.06086697702565047
carbon_high,5.5,5.6000000000000005,-0.0606045852851862,0.0606045852851862
carbon_high,5.6000000000000005,5.7,-0.060340339407691346,0.060340339407691346
carbon_high,5.7,5.800000000000001,-0.060074203072512766,0.060074203072512766
carbon_high,5.800000000000001,5.9,-0.05980613772052301,0.0598061377205239
carbon_high,5.9,6.0,-0.05953610246561425,0.05953610246561425
carbon_high,6.0,6.1000000000000005,-0.05926405400513435,0.05926405400513435
carbon_high,6.1000000000000005,6.2,-0.05898994652951206,0.05898994652951117
carbon_high,6.2,6.300000000000001,-0.058713731631194754,0.058713731631194754
carbon_high,6.300000000000001,6.4,-0.058435358213053235,0.058435358213053235
carbon_high,6.4,6.5,-0.05815477239649969,0.05815477239649969
carbon_high,6.5,6.6000000000000005,-0.05787191742956832,0.05787191742956832
carbon_high,6.6000000000000005,6.7,-0.05758673359516209,0.05758673359516209
carbon_high,6.7,6.800000000000001,-0.057299158119779925,0.057299158119779925
carbon_high,6.800000000000001,6.9,-0.057009125083096635,0.057009125083096635
carbon_high,6.9,7.0,-0.05671656532868674,0.05671656532868674
carbon_high,7.0,7.1000000000000005,-0.05642140637642257,0.05642140637642257
carbon_high,7.1000000000000005,7.2,-0.05612357233679788,0.05612357233679788
carbon_high,7.2,7.300000000000001,-0.0558229838279658,0.0558229838279658
carbon_high,7.300000000000001,7.4,-0.055519557895840066,0.055519557895840066
carbon_high,7.4,7.5,-0.055213207937939934,0.055213207937939934
carbon_high,7.5,7.6000000000000005,-0.054903843631808336,0.054903843631808336
carbon_high,7.6000000000000005,7.7,-0.05459137086858057,0.05459137086858057
carbon_high,7.7,7.800000000000001,-0.054275691692701855,0.054275691692701855
carbon_high,7.800000000000001,7.9,-0.05395670424876098,0.05395670424876098
carbon_high,7.9,8.0,-0.05363430273630687,0.05363430273630687
carbon_high,8.0,8.1,-0.0533083773740044,0.0533083773740044
carbon_high,8.1,8.200000000000001,-0.052978814374358585,0.052978814374358585
carbon_high,8.200000000000001,8.3,-0.05264549593011303,0.05264549593011303
carbon_high,8.3,8.4,-0.05230830021424815,0.05230830021424815
carbon_high,8.4,8.5,-0.051967101394939874,0.051967101394939874
carbon_high,8.5,8.6,-0.051621769667339557,0.051621769667339557
carbon_high,8.6,8.700000000000001,-0.051272171304028724,0.051272171304028724
carbon_high,8.700000000000001,8.8,-0.05091816872644017,0.05091816872644017
carbon_high,8.8,8.9,-0.050559620599227806,0.050559620599227806
carbon_high,8.9,9.0,-0.0501963819502107,0.0501963819502107
carbon_high,9.0,9.1,-0.04982830431835161,0.04982830431835161
carbon_high,9.1,9.200000000000001,-0.049455235932571284,0.049455235932571284
carbon_high,9.200000000000001,9.3,-0.049077021924346376,0.049077021924346376
carbon_high,9.3,9.4,-0.048693504577092206,0.048693504577092206
carbon_high,9.4,9.5,-0.0483045236156503,0.0483045236156503
carbon_high,9.5,9.600000000000001,-0.047909916539289554,0.047909916539289554
carbon_high,9.600000000000001,9.700000000000001,-0.04750951900163791,0.04750951900163791
carbon_high,9.700000000000001,9.8,-0.04710316524129077,0.04710316524129077
carbon_high,9.8,9.9,-0.04669068856677239,0.04669068856677239
carbon_high,9.9,10.0,-0.04627192189956908,0.04627192189956908
carbon_high,10.0,10.100000000000001,-0.045846698379084394,0.045846698379084394
carbon_high,10.100000000000001,10.200000000000001,-0.045414852033160535,0.045414852033160535
carbon_high,10.200000000000001,10.3,-0.04497621851791056,0.04497621851791056
carbon_high,10.3,10.4,-0.0445306359301334,0.0445306359301334
carbon_high,10.4,10.5,-0.044077945695661924,0.044077945695661924
carbon_high,10.5,10.600000000000001,-0.04361799353642404,0.04361799353642404
carbon_high,10.600000000000001,10.700000000000001,-0.04315063051856605,0.04315063051856605
carbon_high,10.700000000000001,10.8,-0.04267571418366867,0.04267571418366867
carbon_high,10.8,10.9,-0.04219310976378221,0.04219310976378221
carbon_high,10.9,11.0,-0.04170269148105099,0.04170269148105099
carbon_high,11.0,11.100000000000001,-0.04120434393085759,0.04120434393085759
carbon_high,11.100000000000001,11.200000000000001,-0.040697963546866944,0.040697963546866944
carbon_high,11.200000000000001,11.3,-0.040183460144696426,0.040183460144696426
carbon_high,11.3,11.4,-0.03966075853965023,0.03966075853965023
carbon_high,11.4,11.5,-0.03912980023220758,0.03912980023220758
carbon_high,11.5,11.600000000000001,-0.0385905451532258,0.0385905451532258
carbon_high,11.600000000000001,11.700000000000001,-0.038042973458743745,0.038042973458743745
carbon_high,11.700000000000001,11.8,-0.03748708736230455,0.03748708736230455
carbon_high,11.8,11.9,-0.03692291299034611,0.03692291299034611
carbon_high,11.9,12.0,-0.03635050224408065,0.03635050224408065
carbon_high,12.0,12.100000000000001,-0.03576993464885003,0.03576993464885003
carbon_high,12.100000000000001,12.200000000000001,-0.0351813191695749,0.0351813191695749
carbon_high,12.200000000000001,12.3,-0.03458479596873332,0.03458479596873332
carbon_high,12.3,12.4,-0.03398053808118995,0.03398053808118995
carbon_high,12.4,12.5,-0.03336875297801889,0.03336875297801889
carbon_high,12.5,12.600000000000001,-0.032749683990269673,0.032749683990269673
carbon_high,12.600000000000001,12.700000000000001,-0.03212361156179888,0.03212361156179888
carbon_high,12.700000000000001,12.8,-0.03149085429998877,0.03149085429998877
carbon_high,12.8,12.9,-0.030851769792400674,0.030851769792400674
carbon_high,12.9,13.0,-0.030206755158205922,0.030206755158205922
carbon_high,13.0,13.100000000000001,-0.02955624730401496,0.02955624730401496
carbon_high,13.100000000000001,13.200000000000001,-0.0289007228555338,0.0289007228555338
carbon_high,13.200000000000001,13.3,-0.028240697739259524,0.028240697739259524
carbon_high,13.3,13.4,-0.02757672639181674,0.02757672639181674
carbon_high,13.4,13.5,-0.026909400578748688,0.026909400578748688
carbon_high,13.5,13.600000000000001,-0.02623934780985504,0.02623934780985504
carbon_high,13.600000000000001,13.700000000000001,-0.025567229343876008,0.025567229343876008
carbon_high,13.700000000000001,13.8,-0.02489373778195958,0.02489373778195958
carbon_high,13.8,13.9,-0.0242195942564285,0.0242195942564285
carbon_high,13.9,14.0,-0.02354554522863861,0.02354554522863861
carbon_high,14.0,14.100000000000001,-0.022872358917622293,0.022872358917622293
carbon_high,14.100000000000001,14.200000000000001,-0.02220082138878432,0.02220082138878432
carbon_high,14.200000000000001,14.3,-0.021531732339145293,0.021531732339145293
carbon_high,14.3,14.4,-0.02086590062309135,0.02086590062309135
carbon_high,14.4,14.5,-0.020204139568447133,0.020204139568447133
carbon_high,14.5,14.600000000000001,-0.01954726213850755,0.01954726213850755
carbon_high,14.600000000000001,14.700000000000001,-0.018896075999809803,0.018896075999809803
carbon_high,14.700000000000001,14.8,-0.018251378558685083,0.018251378558685083
carbon_high,14.8,14.9,-0.017613952031505065,0.017613952031505065
carbon_high,14.9,15.0,-0.01698455861355974,0.01698455861355974
carbon_high,15.0,15.100000000000001,-0.01636393581083162,0.01636393581083162
carbon_high,15.100000000000001,15.200000000000001,-0.015752791995858217,0.015752791995858217
carbon_high,15.200000000000001,15.3,-0.01515180224533541,0.01515180224533541
carbon_high,15.3,15.4,-0.014561604511430737,0.014561604511430737
carbon_high,15.4,15.5,-0.013982796172836487,0.013982796172836487
carbon_high,15.5,15.600000000000001,-0.013415931003998516,0.013415931003998516
carbon_high,15.600000000000001,15.700000000000001,-0.012861516593070554,0.012861516593070554
carbon_high,15.700000000000001,15.8,-0.012320012230798483,0.012320012230798483
carbon_high,15.8,15.9,-0.011791827283815337,0.011791827283815337
carbon_high,15.9,16.0,-0.011277320057260454,0.011277320057260454
carbon_high,16.0,16.1,-0.010776797143224215,0.010776797143224215
carbon_high,16.1,16.2,-0.010290513243842447,0.010290513243842447
carbon_high,16.2,16.3,-0.009818671450386951,0.009818671450386951
carbon_high,16.3,16.400000000000002,-0.009361423953484937,0.009361423953484937
carbon_high,16.400000000000002,16.5,-0.008918873154091678,0.008918873154091678
carbon_high,16.5,16.6,-0.008491073140184824,0.008491073140184824
carbon_high,16.6,16.7,-0.008078031490905246,0.008078031490905246
carbon_high,16.7,16.8,-0.007679711367085673,0.007679711367085673
carbon_high,16.8,16.900000000000002,-0.00729603384604971,0.00729603384604971
carbon_high,16.900000000000002,17.0,-0.006926880457720941,0.006926880457720941
carbon_high,17.0,17.1,-0.006572095879626261,0.006572095879626261
carbon_high,17.1,17.2,-0.006231490749441626,0.006231490749441626
carbon_high,17.2,17.3,-0.005904844555596256,0.005904844555596256
carbon_high,17.3,17.400000000000002,-0.005591908568685078,0.005591908568685078
carbon_high,17.400000000000002,17.5,-0.005292408779376423,0.005292408779376423
carbon_high,17.5,17.6,-0.0050060488115475366,0.0050060488115475366
carbon_high,17.6,17.7,-0.004732512782620546,0.004732512782620546
carbon_high,17.7,17.8,-0.004471468086855168,0.004471468086855168
carbon_high,17.8,17.900000000000002,-0.0042225680804168775,0.0042225680804168775
carbon_high,17.900000000000002,18.0,-0.003985454650807796,0.003985454650807796
carbon_high,18.0,18.1,-0.003759760656567579,0.003759760656567579
carbon_high,18.1,18.2,-0.003545112225955549,0.003545112225955549
carbon_high,18.2,18.3,-0.0033411309068878126,0.0033411309068878126
carbon_high,18.3,18.400000000000002,-0.0031474356626102207,0.0031474356626102207
carbon_high,18.400000000000002,18.5,-0.00296364471030941,0.00296364471030941
carbon_high,18.5,18.6,-0.0027893772019389473,0.0027893772019389473
carbon_high,18.6,18.7,-0.0026242547487065337,0.0026242547487065337
carbon_high,18.7,18.8,-0.002467902791934762,0.002467902791934762
carbon_high,18.8,18.900000000000002,-0.0023199518247354334,0.0023199518247354334
carbon_high,18.900000000000002,19.0,-0.0021800384700112474,0.0021800384700112474
carbon_high,19.0,19.1,-0.0020478064210411873,0.0020478064210411873
carbon_high,19.1,19.200000000000003,-0.0019229072519175716,0.0019229072519175716
carbon_high,19.200000000000003,19.3,-0.0018050011053256654,0.0018050011053256654
carbon_high,19.3,19.400000000000002,-0.0016937572656470223,0.0016937572656470223
carbon_high,19.400000000000002,19.5,-0.0015888546256803693,0.0015888546256803693
carbon_high,19.5,19.6,-0.001489982054921235,0.001489982054921235
carbon_high,19.6,19.700000000000003,-0.001396838677821144,0.001396838677821144
carbon_high,19.700000000000003,19.8,-0.0013091340699027398,0.0013091340699027398
carbon_high,19.8,19.900000000000002,-0.001226588379515725,0.001226588379515725
carbon_high,19.900000000000002,20.0,-0.0011489323828666187,0.0011489323828666187
film_weak,0.0,0.1,-0.0008927142574516934,0.0008927142574516936
film_weak,0.1,0.2,-0.0023621516919285364,0.002362151691928536
film_weak,0.2,0.30000000000000004,-0.003483026789644899,0.0034830267896448974
film_weak,0.30000000000000004,0.4,-0.0043614619977011574,0.004361461997701156
film_weak,0.4,0.5,-0.005063496646797911,0.0050634966467979145
film_weak,0.5,0.6000000000000001,-0.005633079029987519,0.005633079029987512
film_weak,0.6000000000000001,0.7000000000000001,-0.00610078431113489,0.006100784311134887
film_weak,0.7000000000000001,0.8,-0.006488608378718386,0.006488608378718383
film_weak,0.8,0.9,-0.006812800513838105,0.006812800513838105
film_weak,0.9,1.0,-0.007085628942976041,0.007085628942976041
film_weak,1.0,1.1,-0.007316527443893307,0.007316527443893307
film_weak,1.1,1.2000000000000002,-0.007512864841453658,0.007512864841453672
film_weak,1.2000000000000002,1.3,-0.007680475648896956,0.007680475648896956
film_weak,1.3,1.4000000000000001,-0.007824034570347235,0.007824034570347235
film_weak,1.4000000000000001,1.5,-0.00794732619364856,0.00794732619364856
film_weak,1.5,1.6,-0.008053442702391,0.008053442702390973
film_weak,1.6,1.7000000000000002,-0.008144931149583326,0.008144931149583326
film_weak,1.7000000000000002,1.8,-0.008223904748487124,0.008223904748487124
film_weak,1.8,1.9000000000000001,-0.008292128074452301,0.008292128074452301
film_weak,1.9000000000000001,2.0,-0.008351083070846463,0.008351083070846435
film_weak,2.0,2.1,-0.008402020739583738,0.008402020739583738
film_weak,2.1,2.2,-0.008446002023082377,0.008446002023082377
film_weak,2.2,2.3000000000000003,-0.00848393043185372,0.00848393043185372
film_weak,2.3000000000000003,2.4000000000000004,-0.00851657830147945,0.00851657830147945
film_weak,2.4000000000000004,2.5,-0.008544608084578437,0.008544608084578437
film_weak,2.5,2.6,-0.008568589737940752,0.008568589737940752
film_weak,2.6,2.7,-0.00858901501262907,0.00858901501262907
film_weak,2.7,2.8000000000000003,-0.008606309268384349,0.008606309268384349
film_weak,2.8000000000000003,2.9000000000000004,-0.008620841294527837,0.008620841294527837
film_weak,2.9000000000000004,3.0,-0.008632931514677838,0.008632931514677838
film_weak,3.0,3.1,-0.00864285887289229,0.00864285887289229
film_weak,3.1,3.2,-0.008650866637683163,0.008650866637683163
film_weak,3.2,3.3000000000000003,-0.008657167313084468,0.008657167313084468
film_weak,3.3000000000000003,3.4000000000000004,-0.008661946809129878,0.008661946809129878
film_weak,3.4000000000000004,3.5,-0.008665367995186246,0.00866536799518619
film_weak,3.5,3.6,-0.008667573736748257,0.008667573736748257
film_weak,3.6,3.7,-0.008668689498144588,0.008668689498144588
film_weak,3.7,3.8000000000000003,-0.008668825579040307,0.008668825579040307
film_weak,3.8000000000000003,3.9000000000000004,-0.008668079040945076,0.008668079040945076
film_weak,3.9000000000000004,4.0,-0.008666535370418393,0.008666535370418393
film_weak,4.0,4.1000000000000005,-0.00866426991797914,0.00866426991797914
film_weak,4.1000000000000005,4.2,-0.00866134914539296,0.00866134914539296
film_weak,4.2,4.3,-0.008657831708825225,0.008657831708825225
film_weak,4.3,4.4,-0.008653769401058387,0.008653769401058387
film_weak,4.4,4.5,-0.008649207972424466,0.008649207972424466
film_weak,4.5,4.6000000000000005,-0.008644187847139162,0.008644187847139162
film_weak,4.6000000000000005,4.7,-0.008638744749240312,0.008638744749240312
film_weak,4.7,4.800000000000001,-0.00863291025027646,0.00863291025027646
film_weak,4.800000000000001,4.9,-0.008626712249125923,0.008626712249125812
film_weak,4.9,5.0,-0.008620175392864582,0.008620175392864582
film_weak,5.0,5.1000000000000005,-0.008613321446347133,0.008613321446347133
film_weak,5.1000000000000005,5.2,-0.00860616961709637,0.00860616961709637
film_weak,5.2,5.300000000000001,-0.00859873684121426,0.00859873684121426
film_weak,5.300000000000001,5.4,-0.008591038035230647,0.008591038035230647
film_weak,5.4,5.5,-0.00858308631816862,0.00858308631816862
film_weak,5.5,5.6000000000000005,-0.008574893207526468,0.008574893207526468
film_weak,5.6000000000000005,5.7,-0.008566468792393811,0.008566468792393811
film_weak,5.7,5.800000000000001,-0.008557821886504224,0.008557821886504224
film_weak,5.800000000000001,5.9,-0.008548960163665964,0.008548960163665964
film_weak,5.9,6.0,-0.008539890277692752,0.008539890277692752
film_weak,6.0,6.1000000000000005,-0.00853061796870136,0.00853061796870136
film_weak,6.1000000000000005,6.2,-0.008521148157396963,0.008521148157396963
film_weak,6.2,6.300000000000001,-0.00851148502876986,0.00851148502876986
film_weak,6.300000000000001,6.4,-0.008501632106449442,0.008501632106449442
film_weak,6.4,6.5,-0.00849159231881802,0.00849159231881802
film_weak,6.5,6.6000000000000005,-0.008481368057829286,0.008481368057829286
film_weak,6.6000000000000005,6.7,-0.008470961231393459,0.008470961231393459
film_weak,6.7,6.800000000000001,-0.008460373310060887,0.008460373310060887
film_weak,6.800000000000001,6.9,-0.008449605368658242,0.008449605368658242
film_weak,6.9,7.0,-0.008438658123464782,0.00843865812346456
film_weak,7.0,7.1000000000000005,-0.008427531965422008,0.008427531965422008
film_weak,7.1000000000000005,7.2,-0.008416226989839903,0.008416226989839903
film_weak,7.2,7.300000000000001,-0.0084047430229921,0.0084047430229921
film_weak,7.300000000000001,7.4,-0.008393079645942603,0.008393079645942603
film_weak,7.4,7.5,-0.008381236215929455,0.008381236215929455
film_weak,7.5,7.6000000000000005,-0.008369211885575156,0.008369211885575156
film_weak,7.6000000000000005,7.7,-0.008357005620160507,0.008357005620160507
film_weak,7.7,7.800000000000001,-0.008344616213193712,0.008344616213193712
film_weak,7.800000000000001,7.9,-0.008332042300450815,0.008332042300450815
film_weak,7.9,8.0,-0.008319282372674541,0.008319282372674541
film_weak,8.0,8.1,-0.008306334787075653,0.008306334787075653
film_weak,8.1,8.200000000000001,-0.008293197777769712,0.008293197777769601
film_weak,8.200000000000001,8.3,-0.008279869465277812,0.008279869465277923
film_weak,8.3,8.4,-0.008266347865202528,0.008266347865202528
film_weak,8.4,8.5,-0.008252630896157354,0.008252630896157354
film_weak,8.5,8.6,-0.008238716387064193,0.008238716387064193
film_weak,8.6,8.700000000000001,-0.008224602083861332,0.008224602083861332
film_weak,8.700000000000001,8.8,-0.00821028565573867,0.00821028565573867
film_weak,8.8,8.9,-0.008195764700907215,0.008195764700906993
film_weak,8.9,9.0,-0.008181036752008874,0.008181036752008874
film_weak,9.0,9.1,-0.008166099281180061,0.008166099281180061
film_weak,9.1,9.200000000000001,-0.00815094970484287,0.00815094970484287
film_weak,9.200000000000001,9.3,-0.008135585388243216,0.008135585388243216
film_weak,9.3,9.4,-0.008120003649788154,0.008120003649788154
film_weak,9.4,9.5,-0.0081042017652031,0.0081042017652031
film_weak,9.5,9.600000000000001,-0.008088176971558836,0.008088176971558836
film_weak,9.600000000000001,9.700000000000001,-0.008071926471168611,0.008071926471168611
film_weak,9.700000000000001,9.8,-0.008055447435409424,0.008055447435409424
film_weak,9.8,9.9,-0.008038737008467467,0.008038737008467467
film_weak,9.9,10.0,-0.00802179231104072,0.00802179231104072
film_weak,10.0,10.100000000000001,-0.008004610444018567,0.008004610444018567
film_weak,10.100000000000001,10.200000000000001,-0.007987188492141528,0.007987188492141528
film_weak,10.200000000000001,10.3,-0.007969523527684874,0.007969523527684874
film_weak,10.3,10.4,-0.007951612614140569,0.007951612614140569
film_weak,10.4,10.5,-0.007933452809954389,0.007933452809954389
film_weak,10.5,10.600000000000001,-0.00791504117229369,0.00791504117229369
film_weak,10.600000000000001,10.700000000000001,-0.00789637476087468,0.00789637476087468
film_weak,10.700000000000001,10.8,-0.007877450641865291,0.007877450641865291
film_weak,10.8,10.9,-0.007858265891849792,0.007858265891849792
film_weak,10.9,11.0,-0.007838817601881765,0.007838817601881765
film_weak,11.0,11.100000000000001,-0.007819102881630235,0.007819102881630235
film_weak,11.100000000000001,11.200000000000001,-0.007799118863613175,0.007799118863613175
film_weak,11.200000000000001,11.3,-0.0077788627075418,0.0077788627075418
film_weak,11.3,11.4,-0.007758331604761248,0.007758331604761248
film_weak,11.4,11.5,-0.0077375227828039295,0.0077375227828039295
film_weak,11.5,11.600000000000001,-0.007716433510057574,0.007716433510057574
film_weak,11.600000000000001,11.700000000000001,-0.007695061100540301,0.007695061100540301
film_weak,11.700000000000001,11.8,-0.007673402918795813,0.007673402918795813
film_weak,11.8,11.9,-0.007651456384903943,0.007651456384903943
film_weak,11.9,12.0,-0.007629218979602559,0.007629218979602559
